date,line_number,metric_abb,metric,value,year
2025-05-01,NA,total,Total,77881,2025
2025-05-01,NA,mdu,Média dos Dias Úteis,3070,2025
2025-05-01,NA,msa,Média dos Sábados,1767,2025
2025-05-01,NA,mdo,Média dos Domingos,1032,2025
2025-05-01,NA,max,Máxima Diária,3175,2025
2025-06-01,1,total,Total,26570,2025
2025-06-01,1,mdu,Média dos Dias Úteis,1081,2025
2025-06-01,1,msa,Média dos Sábados,674,2025
2025-06-01,1,mdo,Média dos Domingos,383,2025
2025-06-01,1,max,Máxima Diária,1135,2025
2025-06-01,2,total,Total,16171,2025
2025-06-01,2,mdu,Média dos Dias Úteis,689,2025
2025-06-01,2,msa,Média dos Sábados,331,2025
2025-06-01,2,mdo,Média dos Domingos,209,2025
2025-06-01,2,max,Máxima Diária,733,2025
2025-06-01,3,total,Total,25553,2025
2025-06-01,3,mdu,Média dos Dias Úteis,1032,2025
2025-06-01,3,msa,Média dos Sábados,668,2025
2025-06-01,3,mdo,Média dos Domingos,386,2025
2025-06-01,3,max,Máxima Diária,1085,2025
2025-06-01,15,total,Total,3319,2025
2025-06-01,15,mdu,Média dos Dias Úteis,140,2025
2025-06-01,15,msa,Média dos Sábados,74,2025
2025-06-01,15,mdo,Média dos Domingos,40,2025
2025-06-01,15,max,Máxima Diária,148,2025
2025-06-01,NA,total,Total,71613,2025
2025-06-01,NA,mdu,Média dos Dias Úteis,2942,2025
2025-06-01,NA,msa,Média dos Sábados,1747,2025
2025-06-01,NA,mdo,Média dos Domingos,1018,2025
2025-06-01,NA,max,Máxima Diária,3093,2025
2025-07-01,1,total,Total,26772,2025
2025-07-01,1,mdu,Média dos Dias Úteis,1002,2025
2025-07-01,1,msa,Média dos Sábados,669,2025
2025-07-01,1,mdo,Média dos Domingos,391,2025
2025-07-01,1,max,Máxima Diária,1055,2025
2025-07-01,2,total,Total,16482,2025
2025-07-01,2,mdu,Média dos Dias Úteis,641,2025
2025-07-01,2,msa,Média dos Sábados,327,2025
2025-07-01,2,mdo,Média dos Domingos,203,2025
2025-07-01,2,max,Máxima Diária,672,2025
2025-07-01,3,total,Total,25951,2025
2025-07-01,3,mdu,Média dos Dias Úteis,969,2025
2025-07-01,3,msa,Média dos Sábados,647,2025
2025-07-01,3,mdo,Média dos Domingos,391,2025
2025-07-01,3,max,Máxima Diária,1015,2025
2025-07-01,15,total,Total,3367,2025
2025-07-01,15,mdu,Média dos Dias Úteis,130,2025
2025-07-01,15,msa,Média dos Sábados,69,2025
2025-07-01,15,mdo,Média dos Domingos,41,2025
2025-07-01,15,max,Máxima Diária,139,2025
2025-07-01,NA,total,Total,72572,2025
2025-07-01,NA,mdu,Média dos Dias Úteis,2742,2025
2025-07-01,NA,msa,Média dos Sábados,1711,2025
2025-07-01,NA,mdo,Média dos Domingos,1026,2025
2025-07-01,NA,max,Máxima Diária,2876,2025
2025-08-01,1,total,Total,28342,2025
2025-08-01,1,mdu,Média dos Dias Úteis,1097,2025
2025-08-01,1,msa,Média dos Sábados,681,2025
2025-08-01,1,mdo,Média dos Domingos,380,2025
2025-08-01,1,max,Máxima Diária,1153,2025
2025-08-01,2,total,Total,17477,2025
2025-08-01,2,mdu,Média dos Dias Úteis,704,2025
2025-08-01,2,msa,Média dos Sábados,335,2025
2025-08-01,2,mdo,Média dos Domingos,204,2025
2025-08-01,2,max,Máxima Diária,746,2025
2025-08-01,3,total,Total,27414,2025
2025-08-01,3,mdu,Média dos Dias Úteis,1052,2025
2025-08-01,3,msa,Média dos Sábados,670,2025
2025-08-01,3,mdo,Média dos Domingos,396,2025
2025-08-01,3,max,Máxima Diária,1096,2025
2025-08-01,15,total,Total,3576,2025
2025-08-01,15,mdu,Média dos Dias Úteis,143,2025
2025-08-01,15,msa,Média dos Sábados,75,2025
2025-08-01,15,mdo,Média dos Domingos,41,2025
2025-08-01,15,max,Máxima Diária,148,2025
2025-08-01,NA,total,Total,76809,2025
2025-08-01,NA,mdu,Média dos Dias Úteis,2995,2025
2025-08-01,NA,msa,Média dos Sábados,1761,2025
2025-08-01,NA,mdo,Média dos Domingos,1021,2025
2025-08-01,NA,max,Máxima Diária,3131,2025
2025-09-01,1,total,Total,28970,2025
2025-09-01,1,mdu,Média dos Dias Úteis,1115,2025
2025-09-01,1,msa,Média dos Sábados,682,2025
2025-09-01,1,mdo,Média dos Domingos,427,2025
2025-09-01,1,max,Máxima Diária,1152,2025
2025-09-01,2,total,Total,18006,2025
2025-09-01,2,mdu,Média dos Dias Úteis,715,2025
2025-09-01,2,msa,Média dos Sábados,339,2025
2025-09-01,2,mdo,Média dos Domingos,228,2025
2025-09-01,2,max,Máxima Diária,744,2025
2025-09-01,3,total,Total,27901,2025
2025-09-01,3,mdu,Média dos Dias Úteis,1070,2025
2025-09-01,3,msa,Média dos Sábados,670,2025
2025-09-01,3,mdo,Média dos Domingos,418,2025
2025-09-01,3,max,Máxima Diária,1121,2025
2025-09-01,15,total,Total,3637,2025
2025-09-01,15,mdu,Média dos Dias Úteis,148,2025
2025-09-01,15,msa,Média dos Sábados,73,2025
2025-09-01,15,mdo,Média dos Domingos,45,2025
2025-09-01,15,max,Máxima Diária,155,2025
2025-09-01,NA,total,Total,78514,2025
2025-09-01,NA,mdu,Média dos Dias Úteis,3049,2025
2025-09-01,NA,msa,Média dos Sábados,1765,2025
2025-09-01,NA,mdo,Média dos Domingos,1096,2025
2025-09-01,NA,max,Máxima Diária,3160,2025
2025-10-01,1,total,Total,29727,2025
2025-10-01,1,mdu,Média dos Dias Úteis,1105,2025
2025-10-01,1,msa,Média dos Sábados,686,2025
2025-10-01,1,mdo,Média dos Domingos,391,2025
2025-10-01,1,max,Máxima Diária,1138,2025
2025-10-01,2,total,Total,18326,2025
2025-10-01,2,mdu,Média dos Dias Úteis,705,2025
2025-10-01,2,msa,Média dos Sábados,328,2025
2025-10-01,2,mdo,Média dos Domingos,200,2025
2025-10-01,2,max,Máxima Diária,733,2025
2025-10-01,3,total,Total,28742,2025
2025-10-01,3,mdu,Média dos Dias Úteis,1064,2025
2025-10-01,3,msa,Média dos Sábados,675,2025
2025-10-01,3,mdo,Média dos Domingos,394,2025
2025-10-01,3,max,Máxima Diária,1098,2025
2025-10-01,15,total,Total,3774,2025
2025-10-01,15,mdu,Média dos Dias Úteis,146,2025
2025-10-01,15,msa,Média dos Sábados,72,2025
2025-10-01,15,mdo,Média dos Domingos,42,2025
2025-10-01,15,max,Máxima Diária,152,2025
2025-10-01,NA,total,Total,80569,2025
2025-10-01,NA,mdu,Média dos Dias Úteis,3020,2025
2025-10-01,NA,msa,Média dos Sábados,1760,2025
2025-10-01,NA,mdo,Média dos Domingos,1017,2025
2025-10-01,NA,max,Máxima Diária,3112,2025
2025-11-01,1,total,Total,27517,2025
2025-11-01,1,mdu,Média dos Dias Úteis,1139,2025
2025-11-01,1,msa,Média dos Sábados,706,2025
2025-11-01,1,mdo,Média dos Domingos,444,2025
2025-11-01,1,max,Máxima Diária,1180,2025
2025-11-01,2,total,Total,16589,2025
2025-11-01,2,mdu,Média dos Dias Úteis,727,2025
2025-11-01,2,msa,Média dos Sábados,344,2025
2025-11-01,2,mdo,Média dos Domingos,220,2025
2025-11-01,2,max,Máxima Diária,749,2025
2025-11-01,3,total,Total,26947,2025
2025-11-01,3,mdu,Média dos Dias Úteis,1108,2025
2025-11-01,3,msa,Média dos Sábados,702,2025
2025-11-01,3,mdo,Média dos Domingos,441,2025
2025-11-01,3,max,Máxima Diária,1185,2025
2025-11-01,15,total,Total,3431,2025
2025-11-01,15,mdu,Média dos Dias Úteis,151,2025
2025-11-01,15,msa,Média dos Sábados,76,2025
2025-11-01,15,mdo,Média dos Domingos,36,2025
2025-11-01,15,max,Máxima Diária,156,2025
2025-11-01,NA,total,Total,74485,2025
2025-11-01,NA,mdu,Média dos Dias Úteis,3125,2025
2025-11-01,NA,msa,Média dos Sábados,1828,2025
2025-11-01,NA,mdo,Média dos Domingos,1140,2025
2025-11-01,NA,max,Máxima Diária,3262,2025
2025-12-01,1,total,Total,26173,2025
2025-12-01,1,mdu,Média dos Dias Úteis,1043,2025
2025-12-01,1,msa,Média dos Sábados,701,2025
2025-12-01,1,mdo,Média dos Domingos,464,2025
2025-12-01,1,max,Máxima Diária,1173,2025
2025-12-01,2,total,Total,15794,2025
2025-12-01,2,mdu,Média dos Dias Úteis,657,2025
2025-12-01,2,msa,Média dos Sábados,353,2025
2025-12-01,2,mdo,Média dos Domingos,241,2025
2025-12-01,2,max,Máxima Diária,751,2025
2025-12-01,3,total,Total,26007,2025
2025-12-01,3,mdu,Média dos Dias Úteis,1029,2025
2025-12-01,3,msa,Média dos Sábados,709,2025
2025-12-01,3,mdo,Média dos Domingos,466,2025
2025-12-01,3,max,Máxima Diária,1125,2025
2025-12-01,15,total,Total,3275,2025
2025-12-01,15,mdu,Média dos Dias Úteis,137,2025
2025-12-01,15,msa,Média dos Sábados,78,2025
2025-12-01,15,mdo,Média dos Domingos,36,2025
2025-12-01,15,max,Máxima Diária,153,2025
2025-12-01,NA,total,Total,71250,2025
2025-12-01,NA,mdu,Média dos Dias Úteis,2865,2025
2025-12-01,NA,msa,Média dos Sábados,1840,2025
2025-12-01,NA,mdo,Média dos Domingos,1207,2025
2025-12-01,NA,max,Máxima Diária,3182,2025
