date,year,month,line_name_full,name_station,metric_abb,value
2019-03-01,2019,Março,Linha 1 - Azul,Conceição,mdu,43
2019-03-01,2019,Março,Linha 1 - Azul,São Judas,mdu,21
2019-03-01,2019,Março,Linha 1 - Azul,Saúde,mdu,39
2019-03-01,2019,Março,Linha 1 - Azul,Praça da Árvore,mdu,24
2019-03-01,2019,Março,Linha 1 - Azul,Santa Cruz,mdu,119
2019-03-01,2019,Março,Linha 1 - Azul,Vila Mariana,mdu,32
2019-03-01,2019,Março,Linha 1 - Azul,Ana Rosa,mdu,100
2019-03-01,2019,Março,Linha 1 - Azul,Paraíso,mdu,130
2019-03-01,2019,Março,Linha 1 - Azul,Vergueiro,mdu,34
2019-03-01,2019,Março,Linha 1 - Azul,São Joaquim,mdu,55
2019-03-01,2019,Março,Linha 1 - Azul,Liberdade,mdu,30
2019-03-01,2019,Março,Linha 1 - Azul,Sé,mdu,254
2019-03-01,2019,Março,Linha 1 - Azul,São Bento,mdu,72
2019-03-01,2019,Março,Linha 1 - Azul,Luz,mdu,174
2019-03-01,2019,Março,Linha 1 - Azul,Tiradentes,mdu,19
2019-03-01,2019,Março,Linha 1 - Azul,Armênia,mdu,30
2019-03-01,2019,Março,Linha 1 - Azul,Portuguesa-Tietê,mdu,61
2019-03-01,2019,Março,Linha 1 - Azul,Carandiru,mdu,16
2019-03-01,2019,Março,Linha 1 - Azul,Santana,mdu,68
2019-03-01,2019,Março,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,16
2019-03-01,2019,Março,Linha 1 - Azul,Parada Inglesa,mdu,17
2019-03-01,2019,Março,Linha 1 - Azul,Tucuruvi,mdu,73
2019-03-01,2019,Março,Linha 2 - Verde,Vila Prudente,mdu,71
2019-03-01,2019,Março,Linha 2 - Verde,Tamanduateí,mdu,73
2019-03-01,2019,Março,Linha 2 - Verde,Sacomã,mdu,47
2019-03-01,2019,Março,Linha 2 - Verde,Alto do Ipiranga,mdu,23
2019-03-01,2019,Março,Linha 2 - Verde,Santos-Imigrantes,mdu,17
2019-03-01,2019,Março,Linha 2 - Verde,Chácara Klabin,mdu,70
2019-03-01,2019,Março,Linha 2 - Verde,Ana Rosa,mdu,86
2019-03-01,2019,Março,Linha 2 - Verde,Paraíso,mdu,80
2019-03-01,2019,Março,Linha 2 - Verde,Brigadeiro,mdu,64
2019-03-01,2019,Março,Linha 2 - Verde,Trianon-Masp,mdu,62
2019-03-01,2019,Março,Linha 2 - Verde,Consolação,mdu,141
2019-03-01,2019,Março,Linha 2 - Verde,Clínicas,mdu,27
2019-03-01,2019,Março,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,16
2019-03-01,2019,Março,Linha 2 - Verde,Vila Madalena,mdu,30
2019-03-01,2019,Março,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,99
2019-03-01,2019,Março,Linha 3 - Vermelha,Artur Alvim,mdu,69
2019-03-01,2019,Março,Linha 3 - Vermelha,Patriarca,mdu,26
2019-03-01,2019,Março,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,26
2019-03-01,2019,Março,Linha 3 - Vermelha,Vila Matilde,mdu,32
2019-03-01,2019,Março,Linha 3 - Vermelha,Penha,mdu,38
2019-03-01,2019,Março,Linha 3 - Vermelha,Carrão,mdu,63
2019-03-01,2019,Março,Linha 3 - Vermelha,Tatuapé,mdu,93
2019-03-01,2019,Março,Linha 3 - Vermelha,Belém,mdu,49
2019-03-01,2019,Março,Linha 3 - Vermelha,Bresser-Moóca,mdu,48
2019-03-01,2019,Março,Linha 3 - Vermelha,Brás,mdu,98
2019-03-01,2019,Março,Linha 3 - Vermelha,Pedro II,mdu,24
2019-03-01,2019,Março,Linha 3 - Vermelha,Sé,mdu,288
2019-03-01,2019,Março,Linha 3 - Vermelha,Anhangabaú,mdu,73
2019-03-01,2019,Março,Linha 3 - Vermelha,República,mdu,156
2019-03-01,2019,Março,Linha 3 - Vermelha,Santa Cecília,mdu,33
2019-03-01,2019,Março,Linha 3 - Vermelha,Marechal Deodoro,mdu,39
2019-03-01,2019,Março,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,217
2019-03-01,2019,Março,Linha 15 - Prata,Vila Prudente,mdu,32
2019-03-01,2019,Março,Linha 15 - Prata,Oratório,mdu,7
2019-03-01,2019,Março,Linha 15 - Prata,São Lucas,mdu,4
2019-03-01,2019,Março,Linha 15 - Prata,Camilo Haddad,mdu,3
2019-03-01,2019,Março,Linha 15 - Prata,Vila Tolstói,mdu,4
2019-03-01,2019,Março,Linha 15 - Prata,Vila União,mdu,11
2019-04-01,2019,Abril,Linha 1 - Azul,Jabaquara,mdu,93
2019-04-01,2019,Abril,Linha 1 - Azul,Conceição,mdu,43
2019-04-01,2019,Abril,Linha 1 - Azul,São Judas,mdu,21
2019-04-01,2019,Abril,Linha 1 - Azul,Saúde,mdu,39
2019-04-01,2019,Abril,Linha 1 - Azul,Praça da Árvore,mdu,24
2019-04-01,2019,Abril,Linha 1 - Azul,Santa Cruz,mdu,121
2019-04-01,2019,Abril,Linha 1 - Azul,Vila Mariana,mdu,31
2019-04-01,2019,Abril,Linha 1 - Azul,Ana Rosa,mdu,101
2019-04-01,2019,Abril,Linha 1 - Azul,Paraíso,mdu,132
2019-04-01,2019,Abril,Linha 1 - Azul,Vergueiro,mdu,35
2019-04-01,2019,Abril,Linha 1 - Azul,São Joaquim,mdu,57
2019-04-01,2019,Abril,Linha 1 - Azul,Liberdade,mdu,30
2019-04-01,2019,Abril,Linha 1 - Azul,Sé,mdu,254
2019-04-01,2019,Abril,Linha 1 - Azul,São Bento,mdu,72
2019-04-01,2019,Abril,Linha 1 - Azul,Luz,mdu,167
2019-04-01,2019,Abril,Linha 1 - Azul,Tiradentes,mdu,19
2019-04-01,2019,Abril,Linha 1 - Azul,Armênia,mdu,30
2019-04-01,2019,Abril,Linha 1 - Azul,Portuguesa-Tietê,mdu,65
2019-04-01,2019,Abril,Linha 1 - Azul,Carandiru,mdu,17
2019-04-01,2019,Abril,Linha 1 - Azul,Santana,mdu,68
2019-04-01,2019,Abril,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,16
2019-04-01,2019,Abril,Linha 1 - Azul,Parada Inglesa,mdu,18
2019-04-01,2019,Abril,Linha 1 - Azul,Tucuruvi,mdu,73
2019-04-01,2019,Abril,Linha 2 - Verde,Vila Prudente,mdu,72
2019-04-01,2019,Abril,Linha 2 - Verde,Tamanduateí,mdu,78
2019-04-01,2019,Abril,Linha 2 - Verde,Sacomã,mdu,48
2019-04-01,2019,Abril,Linha 2 - Verde,Alto do Ipiranga,mdu,23
2019-04-01,2019,Abril,Linha 2 - Verde,Santos-Imigrantes,mdu,17
2019-04-01,2019,Abril,Linha 2 - Verde,Chácara Klabin,mdu,73
2019-04-01,2019,Abril,Linha 2 - Verde,Ana Rosa,mdu,87
2019-04-01,2019,Abril,Linha 2 - Verde,Paraíso,mdu,80
2019-04-01,2019,Abril,Linha 2 - Verde,Brigadeiro,mdu,63
2019-04-01,2019,Abril,Linha 2 - Verde,Trianon-Masp,mdu,63
2019-04-01,2019,Abril,Linha 2 - Verde,Consolação,mdu,141
2019-04-01,2019,Abril,Linha 2 - Verde,Clínicas,mdu,27
2019-04-01,2019,Abril,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,16
2019-04-01,2019,Abril,Linha 2 - Verde,Vila Madalena,mdu,30
2019-04-01,2019,Abril,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,99
2019-04-01,2019,Abril,Linha 3 - Vermelha,Artur Alvim,mdu,69
2019-04-01,2019,Abril,Linha 3 - Vermelha,Patriarca,mdu,26
2019-04-01,2019,Abril,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,27
2019-04-01,2019,Abril,Linha 3 - Vermelha,Vila Matilde,mdu,32
2019-04-01,2019,Abril,Linha 3 - Vermelha,Penha,mdu,38
2019-04-01,2019,Abril,Linha 3 - Vermelha,Carrão,mdu,64
2019-04-01,2019,Abril,Linha 3 - Vermelha,Tatuapé,mdu,95
2019-04-01,2019,Abril,Linha 3 - Vermelha,Belém,mdu,49
2019-04-01,2019,Abril,Linha 3 - Vermelha,Bresser-Moóca,mdu,48
2019-04-01,2019,Abril,Linha 3 - Vermelha,Brás,mdu,99
2019-04-01,2019,Abril,Linha 3 - Vermelha,Pedro II,mdu,25
2019-04-01,2019,Abril,Linha 3 - Vermelha,Sé,mdu,289
2019-04-01,2019,Abril,Linha 3 - Vermelha,Anhangabaú,mdu,72
2019-04-01,2019,Abril,Linha 3 - Vermelha,República,mdu,157
2019-04-01,2019,Abril,Linha 3 - Vermelha,Santa Cecília,mdu,33
2019-04-01,2019,Abril,Linha 3 - Vermelha,Marechal Deodoro,mdu,38
2019-04-01,2019,Abril,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,221
2019-04-01,2019,Abril,Linha 15 - Prata,Vila Prudente,mdu,34
2019-04-01,2019,Abril,Linha 15 - Prata,Oratório,mdu,7
2019-04-01,2019,Abril,Linha 15 - Prata,São Lucas,mdu,5
2019-04-01,2019,Abril,Linha 15 - Prata,Camilo Haddad,mdu,3
2019-04-01,2019,Abril,Linha 15 - Prata,Vila Tolstói,mdu,4
2019-04-01,2019,Abril,Linha 15 - Prata,Vila União,mdu,12
2019-05-01,2019,Maio,Linha 1 - Azul,Jabaquara,mdu,91
2019-05-01,2019,Maio,Linha 1 - Azul,Conceição,mdu,42
2019-05-01,2019,Maio,Linha 1 - Azul,São Judas,mdu,21
2019-05-01,2019,Maio,Linha 1 - Azul,Saúde,mdu,39
2019-05-01,2019,Maio,Linha 1 - Azul,Praça da Árvore,mdu,24
2019-05-01,2019,Maio,Linha 1 - Azul,Santa Cruz,mdu,120
2019-05-01,2019,Maio,Linha 1 - Azul,Vila Mariana,mdu,30
2019-05-01,2019,Maio,Linha 1 - Azul,Ana Rosa,mdu,98
2019-05-01,2019,Maio,Linha 1 - Azul,Paraíso,mdu,129
2019-05-01,2019,Maio,Linha 1 - Azul,Vergueiro,mdu,34
2019-05-01,2019,Maio,Linha 1 - Azul,São Joaquim,mdu,54
2019-05-01,2019,Maio,Linha 1 - Azul,Liberdade,mdu,29
2019-05-01,2019,Maio,Linha 1 - Azul,Sé,mdu,252
2019-05-01,2019,Maio,Linha 1 - Azul,São Bento,mdu,72
2019-05-01,2019,Maio,Linha 1 - Azul,Luz,mdu,159
2019-05-01,2019,Maio,Linha 1 - Azul,Tiradentes,mdu,19
2019-05-01,2019,Maio,Linha 1 - Azul,Armênia,mdu,30
2019-05-01,2019,Maio,Linha 1 - Azul,Portuguesa-Tietê,mdu,63
2019-05-01,2019,Maio,Linha 1 - Azul,Carandiru,mdu,16
2019-05-01,2019,Maio,Linha 1 - Azul,Santana,mdu,68
2019-05-01,2019,Maio,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,16
2019-05-01,2019,Maio,Linha 1 - Azul,Parada Inglesa,mdu,17
2019-05-01,2019,Maio,Linha 1 - Azul,Tucuruvi,mdu,74
2019-05-01,2019,Maio,Linha 2 - Verde,Vila Prudente,mdu,71
2019-05-01,2019,Maio,Linha 2 - Verde,Tamanduateí,mdu,61
2019-05-01,2019,Maio,Linha 2 - Verde,Sacomã,mdu,48
2019-05-01,2019,Maio,Linha 2 - Verde,Alto do Ipiranga,mdu,23
2019-05-01,2019,Maio,Linha 2 - Verde,Santos-Imigrantes,mdu,17
2019-05-01,2019,Maio,Linha 2 - Verde,Chácara Klabin,mdu,75
2019-05-01,2019,Maio,Linha 2 - Verde,Ana Rosa,mdu,85
2019-05-01,2019,Maio,Linha 2 - Verde,Paraíso,mdu,79
2019-05-01,2019,Maio,Linha 2 - Verde,Brigadeiro,mdu,63
2019-05-01,2019,Maio,Linha 2 - Verde,Trianon-Masp,mdu,62
2019-05-01,2019,Maio,Linha 2 - Verde,Consolação,mdu,139
2019-05-01,2019,Maio,Linha 2 - Verde,Clínicas,mdu,27
2019-05-01,2019,Maio,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,16
2019-05-01,2019,Maio,Linha 2 - Verde,Vila Madalena,mdu,30
2019-05-01,2019,Maio,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,98
2019-05-01,2019,Maio,Linha 3 - Vermelha,Artur Alvim,mdu,68
2019-05-01,2019,Maio,Linha 3 - Vermelha,Patriarca,mdu,26
2019-05-01,2019,Maio,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,26
2019-05-01,2019,Maio,Linha 3 - Vermelha,Vila Matilde,mdu,32
2019-05-01,2019,Maio,Linha 3 - Vermelha,Penha,mdu,37
2019-05-01,2019,Maio,Linha 3 - Vermelha,Carrão,mdu,63
2019-05-01,2019,Maio,Linha 3 - Vermelha,Tatuapé,mdu,92
2019-05-01,2019,Maio,Linha 3 - Vermelha,Belém,mdu,48
2019-05-01,2019,Maio,Linha 3 - Vermelha,Bresser-Moóca,mdu,47
2019-05-01,2019,Maio,Linha 3 - Vermelha,Brás,mdu,99
2019-05-01,2019,Maio,Linha 3 - Vermelha,Pedro II,mdu,24
2019-05-01,2019,Maio,Linha 3 - Vermelha,Sé,mdu,283
2019-05-01,2019,Maio,Linha 3 - Vermelha,Anhangabaú,mdu,71
2019-05-01,2019,Maio,Linha 3 - Vermelha,República,mdu,155
2019-05-01,2019,Maio,Linha 3 - Vermelha,Santa Cecília,mdu,32
2019-05-01,2019,Maio,Linha 3 - Vermelha,Marechal Deodoro,mdu,38
2019-05-01,2019,Maio,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,221
2019-05-01,2019,Maio,Linha 15 - Prata,Vila Prudente,mdu,41
2019-05-01,2019,Maio,Linha 15 - Prata,Oratório,mdu,7
2019-05-01,2019,Maio,Linha 15 - Prata,São Lucas,mdu,5
2019-05-01,2019,Maio,Linha 15 - Prata,Camilo Haddad,mdu,3
2019-05-01,2019,Maio,Linha 15 - Prata,Vila Tolstói,mdu,4
2019-05-01,2019,Maio,Linha 15 - Prata,Vila União,mdu,13
2019-06-01,2019,Junho,Linha 1 - Azul,Jabaquara,mdu,87
2019-06-01,2019,Junho,Linha 1 - Azul,Conceição,mdu,41
2019-06-01,2019,Junho,Linha 1 - Azul,São Judas,mdu,21
2019-06-01,2019,Junho,Linha 1 - Azul,Saúde,mdu,38
2019-06-01,2019,Junho,Linha 1 - Azul,Praça da Árvore,mdu,23
2019-06-01,2019,Junho,Linha 1 - Azul,Santa Cruz,mdu,117
2019-06-01,2019,Junho,Linha 1 - Azul,Vila Mariana,mdu,28
2019-06-01,2019,Junho,Linha 1 - Azul,Ana Rosa,mdu,95
2019-06-01,2019,Junho,Linha 1 - Azul,Paraíso,mdu,123
2019-06-01,2019,Junho,Linha 1 - Azul,Vergueiro,mdu,31
2019-06-01,2019,Junho,Linha 1 - Azul,São Joaquim,mdu,44
2019-06-01,2019,Junho,Linha 1 - Azul,Liberdade,mdu,28
2019-06-01,2019,Junho,Linha 1 - Azul,Sé,mdu,245
2019-06-01,2019,Junho,Linha 1 - Azul,São Bento,mdu,73
2019-06-01,2019,Junho,Linha 1 - Azul,Luz,mdu,149
2019-06-01,2019,Junho,Linha 1 - Azul,Tiradentes,mdu,19
2019-06-01,2019,Junho,Linha 1 - Azul,Armênia,mdu,29
2019-06-01,2019,Junho,Linha 1 - Azul,Portuguesa-Tietê,mdu,62
2019-06-01,2019,Junho,Linha 1 - Azul,Carandiru,mdu,16
2019-06-01,2019,Junho,Linha 1 - Azul,Santana,mdu,65
2019-06-01,2019,Junho,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,16
2019-06-01,2019,Junho,Linha 1 - Azul,Parada Inglesa,mdu,17
2019-06-01,2019,Junho,Linha 1 - Azul,Tucuruvi,mdu,72
2019-06-01,2019,Junho,Linha 2 - Verde,Vila Prudente,mdu,66
2019-06-01,2019,Junho,Linha 2 - Verde,Tamanduateí,mdu,60
2019-06-01,2019,Junho,Linha 2 - Verde,Sacomã,mdu,46
2019-06-01,2019,Junho,Linha 2 - Verde,Alto do Ipiranga,mdu,22
2019-06-01,2019,Junho,Linha 2 - Verde,Santos-Imigrantes,mdu,17
2019-06-01,2019,Junho,Linha 2 - Verde,Chácara Klabin,mdu,73
2019-06-01,2019,Junho,Linha 2 - Verde,Ana Rosa,mdu,82
2019-06-01,2019,Junho,Linha 2 - Verde,Paraíso,mdu,75
2019-06-01,2019,Junho,Linha 2 - Verde,Brigadeiro,mdu,63
2019-06-01,2019,Junho,Linha 2 - Verde,Trianon-Masp,mdu,59
2019-06-01,2019,Junho,Linha 2 - Verde,Consolação,mdu,135
2019-06-01,2019,Junho,Linha 2 - Verde,Clínicas,mdu,27
2019-06-01,2019,Junho,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,15
2019-06-01,2019,Junho,Linha 2 - Verde,Vila Madalena,mdu,29
2019-06-01,2019,Junho,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,94
2019-06-01,2019,Junho,Linha 3 - Vermelha,Artur Alvim,mdu,67
2019-06-01,2019,Junho,Linha 3 - Vermelha,Patriarca,mdu,25
2019-06-01,2019,Junho,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,25
2019-06-01,2019,Junho,Linha 3 - Vermelha,Vila Matilde,mdu,31
2019-06-01,2019,Junho,Linha 3 - Vermelha,Penha,mdu,36
2019-06-01,2019,Junho,Linha 3 - Vermelha,Carrão,mdu,56
2019-06-01,2019,Junho,Linha 3 - Vermelha,Tatuapé,mdu,91
2019-06-01,2019,Junho,Linha 3 - Vermelha,Belém,mdu,46
2019-06-01,2019,Junho,Linha 3 - Vermelha,Bresser-Moóca,mdu,43
2019-06-01,2019,Junho,Linha 3 - Vermelha,Brás,mdu,99
2019-06-01,2019,Junho,Linha 3 - Vermelha,Pedro II,mdu,24
2019-06-01,2019,Junho,Linha 3 - Vermelha,Sé,mdu,273
2019-06-01,2019,Junho,Linha 3 - Vermelha,Anhangabaú,mdu,70
2019-06-01,2019,Junho,Linha 3 - Vermelha,República,mdu,152
2019-06-01,2019,Junho,Linha 3 - Vermelha,Santa Cecília,mdu,32
2019-06-01,2019,Junho,Linha 3 - Vermelha,Marechal Deodoro,mdu,37
2019-06-01,2019,Junho,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,209
2019-06-01,2019,Junho,Linha 15 - Prata,Vila Prudente,mdu,46
2019-06-01,2019,Junho,Linha 15 - Prata,Oratório,mdu,7
2019-06-01,2019,Junho,Linha 15 - Prata,São Lucas,mdu,5
2019-06-01,2019,Junho,Linha 15 - Prata,Camilo Haddad,mdu,3
2019-06-01,2019,Junho,Linha 15 - Prata,Vila Tolstói,mdu,4
2019-06-01,2019,Junho,Linha 15 - Prata,Vila União,mdu,12
2019-07-01,2019,Julho,Linha 1 - Azul,Jabaquara,mdu,81
2019-07-01,2019,Julho,Linha 1 - Azul,Conceição,mdu,37
2019-07-01,2019,Julho,Linha 1 - Azul,São Judas,mdu,19
2019-07-01,2019,Julho,Linha 1 - Azul,Saúde,mdu,34
2019-07-01,2019,Julho,Linha 1 - Azul,Praça da Árvore,mdu,20
2019-07-01,2019,Julho,Linha 1 - Azul,Santa Cruz,mdu,108
2019-07-01,2019,Julho,Linha 1 - Azul,Vila Mariana,mdu,22
2019-07-01,2019,Julho,Linha 1 - Azul,Ana Rosa,mdu,85
2019-07-01,2019,Julho,Linha 1 - Azul,Paraíso,mdu,111
2019-07-01,2019,Julho,Linha 1 - Azul,Vergueiro,mdu,28
2019-07-01,2019,Julho,Linha 1 - Azul,São Joaquim,mdu,26
2019-07-01,2019,Julho,Linha 1 - Azul,Liberdade,mdu,25
2019-07-01,2019,Julho,Linha 1 - Azul,Sé,mdu,226
2019-07-01,2019,Julho,Linha 1 - Azul,São Bento,mdu,71
2019-07-01,2019,Julho,Linha 1 - Azul,Luz,mdu,137
2019-07-01,2019,Julho,Linha 1 - Azul,Tiradentes,mdu,15
2019-07-01,2019,Julho,Linha 1 - Azul,Armênia,mdu,26
2019-07-01,2019,Julho,Linha 1 - Azul,Portuguesa-Tietê,mdu,59
2019-07-01,2019,Julho,Linha 1 - Azul,Carandiru,mdu,14
2019-07-01,2019,Julho,Linha 1 - Azul,Santana,mdu,60
2019-07-01,2019,Julho,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,14
2019-07-01,2019,Julho,Linha 1 - Azul,Parada Inglesa,mdu,15
2019-07-01,2019,Julho,Linha 1 - Azul,Tucuruvi,mdu,66
2019-07-01,2019,Julho,Linha 2 - Verde,Vila Prudente,mdu,60
2019-07-01,2019,Julho,Linha 2 - Verde,Tamanduateí,mdu,56
2019-07-01,2019,Julho,Linha 2 - Verde,Sacomã,mdu,42
2019-07-01,2019,Julho,Linha 2 - Verde,Alto do Ipiranga,mdu,19
2019-07-01,2019,Julho,Linha 2 - Verde,Santos-Imigrantes,mdu,16
2019-07-01,2019,Julho,Linha 2 - Verde,Chácara Klabin,mdu,68
2019-07-01,2019,Julho,Linha 2 - Verde,Ana Rosa,mdu,73
2019-07-01,2019,Julho,Linha 2 - Verde,Paraíso,mdu,68
2019-07-01,2019,Julho,Linha 2 - Verde,Brigadeiro,mdu,60
2019-07-01,2019,Julho,Linha 2 - Verde,Trianon-Masp,mdu,55
2019-07-01,2019,Julho,Linha 2 - Verde,Consolação,mdu,124
2019-07-01,2019,Julho,Linha 2 - Verde,Clínicas,mdu,25
2019-07-01,2019,Julho,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,12
2019-07-01,2019,Julho,Linha 2 - Verde,Vila Madalena,mdu,24
2019-07-01,2019,Julho,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,88
2019-07-01,2019,Julho,Linha 3 - Vermelha,Artur Alvim,mdu,61
2019-07-01,2019,Julho,Linha 3 - Vermelha,Patriarca,mdu,23
2019-07-01,2019,Julho,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,23
2019-07-01,2019,Julho,Linha 3 - Vermelha,Vila Matilde,mdu,29
2019-07-01,2019,Julho,Linha 3 - Vermelha,Penha,mdu,33
2019-07-01,2019,Julho,Linha 3 - Vermelha,Carrão,mdu,47
2019-07-01,2019,Julho,Linha 3 - Vermelha,Tatuapé,mdu,85
2019-07-01,2019,Julho,Linha 3 - Vermelha,Belém,mdu,41
2019-07-01,2019,Julho,Linha 3 - Vermelha,Bresser-Moóca,mdu,33
2019-07-01,2019,Julho,Linha 3 - Vermelha,Brás,mdu,95
2019-07-01,2019,Julho,Linha 3 - Vermelha,Pedro II,mdu,23
2019-07-01,2019,Julho,Linha 3 - Vermelha,Sé,mdu,247
2019-07-01,2019,Julho,Linha 3 - Vermelha,Anhangabaú,mdu,66
2019-07-01,2019,Julho,Linha 3 - Vermelha,República,mdu,143
2019-07-01,2019,Julho,Linha 3 - Vermelha,Santa Cecília,mdu,30
2019-07-01,2019,Julho,Linha 3 - Vermelha,Marechal Deodoro,mdu,33
2019-07-01,2019,Julho,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,194
2019-07-01,2019,Julho,Linha 15 - Prata,Vila Prudente,mdu,44
2019-07-01,2019,Julho,Linha 15 - Prata,Oratório,mdu,6
2019-07-01,2019,Julho,Linha 15 - Prata,São Lucas,mdu,4
2019-07-01,2019,Julho,Linha 15 - Prata,Camilo Haddad,mdu,3
2019-07-01,2019,Julho,Linha 15 - Prata,Vila Tolstói,mdu,4
2019-07-01,2019,Julho,Linha 15 - Prata,Vila União,mdu,12
2019-08-01,2019,Agosto,Linha 1 - Azul,Jabaquara,mdu,89
2019-08-01,2019,Agosto,Linha 1 - Azul,Conceição,mdu,41
2019-08-01,2019,Agosto,Linha 1 - Azul,São Judas,mdu,21
2019-08-01,2019,Agosto,Linha 1 - Azul,Saúde,mdu,37
2019-08-01,2019,Agosto,Linha 1 - Azul,Praça da Árvore,mdu,23
2019-08-01,2019,Agosto,Linha 1 - Azul,Santa Cruz,mdu,117
2019-08-01,2019,Agosto,Linha 1 - Azul,Vila Mariana,mdu,29
2019-08-01,2019,Agosto,Linha 1 - Azul,Ana Rosa,mdu,96
2019-08-01,2019,Agosto,Linha 1 - Azul,Paraíso,mdu,126
2019-08-01,2019,Agosto,Linha 1 - Azul,Vergueiro,mdu,33
2019-08-01,2019,Agosto,Linha 1 - Azul,São Joaquim,mdu,50
2019-08-01,2019,Agosto,Linha 1 - Azul,Liberdade,mdu,29
2019-08-01,2019,Agosto,Linha 1 - Azul,Sé,mdu,246
2019-08-01,2019,Agosto,Linha 1 - Azul,São Bento,mdu,71
2019-08-01,2019,Agosto,Linha 1 - Azul,Luz,mdu,150
2019-08-01,2019,Agosto,Linha 1 - Azul,Tiradentes,mdu,19
2019-08-01,2019,Agosto,Linha 1 - Azul,Armênia,mdu,29
2019-08-01,2019,Agosto,Linha 1 - Azul,Portuguesa-Tietê,mdu,61
2019-08-01,2019,Agosto,Linha 1 - Azul,Carandiru,mdu,16
2019-08-01,2019,Agosto,Linha 1 - Azul,Santana,mdu,66
2019-08-01,2019,Agosto,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,16
2019-08-01,2019,Agosto,Linha 1 - Azul,Parada Inglesa,mdu,17
2019-08-01,2019,Agosto,Linha 1 - Azul,Tucuruvi,mdu,72
2019-08-01,2019,Agosto,Linha 2 - Verde,Vila Prudente,mdu,69
2019-08-01,2019,Agosto,Linha 2 - Verde,Tamanduateí,mdu,61
2019-08-01,2019,Agosto,Linha 2 - Verde,Sacomã,mdu,46
2019-08-01,2019,Agosto,Linha 2 - Verde,Alto do Ipiranga,mdu,22
2019-08-01,2019,Agosto,Linha 2 - Verde,Santos-Imigrantes,mdu,17
2019-08-01,2019,Agosto,Linha 2 - Verde,Chácara Klabin,mdu,76
2019-08-01,2019,Agosto,Linha 2 - Verde,Ana Rosa,mdu,83
2019-08-01,2019,Agosto,Linha 2 - Verde,Paraíso,mdu,76
2019-08-01,2019,Agosto,Linha 2 - Verde,Brigadeiro,mdu,64
2019-08-01,2019,Agosto,Linha 2 - Verde,Trianon-Masp,mdu,59
2019-08-01,2019,Agosto,Linha 2 - Verde,Consolação,mdu,141
2019-08-01,2019,Agosto,Linha 2 - Verde,Clínicas,mdu,27
2019-08-01,2019,Agosto,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,15
2019-08-01,2019,Agosto,Linha 2 - Verde,Vila Madalena,mdu,28
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,96
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Artur Alvim,mdu,67
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Patriarca,mdu,26
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,25
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Vila Matilde,mdu,31
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Penha,mdu,37
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Carrão,mdu,61
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Tatuapé,mdu,91
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Belém,mdu,47
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Bresser-Moóca,mdu,44
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Brás,mdu,98
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Pedro II,mdu,24
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Sé,mdu,276
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Anhangabaú,mdu,69
2019-08-01,2019,Agosto,Linha 3 - Vermelha,República,mdu,154
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Santa Cecília,mdu,32
