year,measure,date,variable,value,line_number,type,line_name_pt,line_name
2018,transport,2018-12-01,M<c3><a9>dia dos S<c3><a1>bados,2179,99,metro,Sistema METRO,METRO System
2018,transport,2018-12-01,M<c3><a9>dia dos Domingos,543,1,metro,Azul,Blue
2018,transport,2018-12-01,M<c3><a9>dia dos Domingos,237,2,metro,Verde,Green
2018,transport,2018-12-01,M<c3><a9>dia dos Domingos,573,3,metro,Vermelha,Red
2018,transport,2018-12-01,M<c3><a9>dia dos Domingos,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-12-01,M<c3><a9>dia dos Domingos,9,15,metro,Prata,Silver
2018,transport,2018-12-01,M<c3><a9>dia dos Domingos,1361,99,metro,Sistema METRO,METRO System
2018,transport,2018-12-01,M<c3><a1>xima Di<c3><a1>ria,1585,1,metro,Azul,Blue
2018,transport,2018-12-01,M<c3><a1>xima Di<c3><a1>ria,786,2,metro,Verde,Green
2018,transport,2018-12-01,M<c3><a1>xima Di<c3><a1>ria,1552,3,metro,Vermelha,Red
2018,transport,2018-12-01,M<c3><a1>xima Di<c3><a1>ria,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-12-01,M<c3><a1>xima Di<c3><a1>ria,37,15,metro,Prata,Silver
2018,transport,2018-12-01,M<c3><a1>xima Di<c3><a1>ria,3957,99,metro,Sistema METRO,METRO System
2019,entrance,2019-01-01,Total,23584,1,metro,Azul,Blue
2019,entrance,2019-01-01,Total,12656,2,metro,Verde,Green
2019,entrance,2019-01-01,Total,26236,3,metro,Vermelha,Red
2019,entrance,2019-01-01,Total,504,15,metro,Prata,Silver
2019,entrance,2019-01-01,Total,62980,99,metro,Sistema METRO,METRO System
2019,entrance,2019-01-01,M<c3><a9>dia dos Dias <c3><9a>teis,931,1,metro,Azul,Blue
2019,entrance,2019-01-01,M<c3><a9>dia dos Dias <c3><9a>teis,515,2,metro,Verde,Green
2019,entrance,2019-01-01,M<c3><a9>dia dos Dias <c3><9a>teis,1024,3,metro,Vermelha,Red
2019,entrance,2019-01-01,M<c3><a9>dia dos Dias <c3><9a>teis,20,15,metro,Prata,Silver
2019,entrance,2019-01-01,M<c3><a9>dia dos Dias <c3><9a>teis,2491,99,metro,Sistema METRO,METRO System
2019,entrance,2019-01-01,M<c3><a9>dia dos S<c3><a1>bados,522,1,metro,Azul,Blue
2019,entrance,2019-01-01,M<c3><a9>dia dos S<c3><a1>bados,224,2,metro,Verde,Green
2019,entrance,2019-01-01,M<c3><a9>dia dos S<c3><a1>bados,596,3,metro,Vermelha,Red
2019,entrance,2019-01-01,M<c3><a9>dia dos S<c3><a1>bados,10,15,metro,Prata,Silver
2019,entrance,2019-01-01,M<c3><a9>dia dos S<c3><a1>bados,1352,99,metro,Sistema METRO,METRO System
2019,entrance,2019-01-01,M<c3><a9>dia dos Domingos,321,1,metro,Azul,Blue
2019,entrance,2019-01-01,M<c3><a9>dia dos Domingos,158,2,metro,Verde,Green
2019,entrance,2019-01-01,M<c3><a9>dia dos Domingos,385,3,metro,Vermelha,Red
2019,entrance,2019-01-01,M<c3><a9>dia dos Domingos,6,15,metro,Prata,Silver
2019,entrance,2019-01-01,M<c3><a9>dia dos Domingos,871,99,metro,Sistema METRO,METRO System
2019,entrance,2019-01-01,M<c3><a1>xima Di<c3><a1>ria,1004,1,metro,Azul,Blue
2019,entrance,2019-01-01,M<c3><a1>xima Di<c3><a1>ria,580,2,metro,Verde,Green
2019,entrance,2019-01-01,M<c3><a1>xima Di<c3><a1>ria,1111,3,metro,Vermelha,Red
2019,entrance,2019-01-01,M<c3><a1>xima Di<c3><a1>ria,25,15,metro,Prata,Silver
2019,entrance,2019-01-01,M<c3><a1>xima Di<c3><a1>ria,2709,99,metro,Sistema METRO,METRO System
2019,entrance,2019-02-01,Total,25529,1,metro,Azul,Blue
2019,entrance,2019-02-01,Total,14089,2,metro,Verde,Green
2019,entrance,2019-02-01,Total,28116,3,metro,Vermelha,Red
2019,entrance,2019-02-01,Total,606,15,metro,Prata,Silver
2019,entrance,2019-02-01,Total,68339,99,metro,Sistema METRO,METRO System
2019,entrance,2019-02-01,M<c3><a9>dia dos Dias <c3><9a>teis,1085,1,metro,Azul,Blue
2019,entrance,2019-02-01,M<c3><a9>dia dos Dias <c3><9a>teis,612,2,metro,Verde,Green
2019,entrance,2019-02-01,M<c3><a9>dia dos Dias <c3><9a>teis,1180,3,metro,Vermelha,Red
2019,entrance,2019-02-01,M<c3><a9>dia dos Dias <c3><9a>teis,27,15,metro,Prata,Silver
2019,entrance,2019-02-01,M<c3><a9>dia dos Dias <c3><9a>teis,2905,99,metro,Sistema METRO,METRO System
2019,entrance,2019-02-01,M<c3><a9>dia dos S<c3><a1>bados,611,1,metro,Azul,Blue
2019,entrance,2019-02-01,M<c3><a9>dia dos S<c3><a1>bados,280,2,metro,Verde,Green
2019,entrance,2019-02-01,M<c3><a9>dia dos S<c3><a1>bados,698,3,metro,Vermelha,Red
2019,entrance,2019-02-01,M<c3><a9>dia dos S<c3><a1>bados,12,15,metro,Prata,Silver
2019,entrance,2019-02-01,M<c3><a9>dia dos S<c3><a1>bados,1601,99,metro,Sistema METRO,METRO System
2019,entrance,2019-02-01,M<c3><a9>dia dos Domingos,344,1,metro,Azul,Blue
2019,entrance,2019-02-01,M<c3><a9>dia dos Domingos,184,2,metro,Verde,Green
2019,entrance,2019-02-01,M<c3><a9>dia dos Domingos,429,3,metro,Vermelha,Red
2019,entrance,2019-02-01,M<c3><a9>dia dos Domingos,5,15,metro,Prata,Silver
2019,entrance,2019-02-01,M<c3><a9>dia dos Domingos,962,99,metro,Sistema METRO,METRO System
2019,entrance,2019-02-01,M<c3><a1>xima Di<c3><a1>ria,1146,1,metro,Azul,Blue
2019,entrance,2019-02-01,M<c3><a1>xima Di<c3><a1>ria,642,2,metro,Verde,Green
2019,entrance,2019-02-01,M<c3><a1>xima Di<c3><a1>ria,1241,3,metro,Vermelha,Red
2019,entrance,2019-02-01,M<c3><a1>xima Di<c3><a1>ria,30,15,metro,Prata,Silver
2019,entrance,2019-02-01,M<c3><a1>xima Di<c3><a1>ria,3053,99,metro,Sistema METRO,METRO System
2019,entrance,NA,Total,26734,1,metro,Azul,Blue
2019,entrance,NA,Total,14689,2,metro,Verde,Green
2019,entrance,NA,Total,29901,3,metro,Vermelha,Red
2019,entrance,NA,Total,767,15,metro,Prata,Silver
2019,entrance,NA,Total,72091,99,metro,Sistema METRO,METRO System
2019,entrance,NA,M<c3><a9>dia dos Dias <c3><9a>teis,1123,1,metro,Azul,Blue
2019,entrance,NA,M<c3><a9>dia dos Dias <c3><9a>teis,638,2,metro,Verde,Green
2019,entrance,NA,M<c3><a9>dia dos Dias <c3><9a>teis,1221,3,metro,Vermelha,Red
2019,entrance,NA,M<c3><a9>dia dos Dias <c3><9a>teis,34,15,metro,Prata,Silver
2019,entrance,NA,M<c3><a9>dia dos Dias <c3><9a>teis,3017,99,metro,Sistema METRO,METRO System
2019,entrance,NA,M<c3><a9>dia dos S<c3><a1>bados,610,1,metro,Azul,Blue
2019,entrance,NA,M<c3><a9>dia dos S<c3><a1>bados,281,2,metro,Verde,Green
2019,entrance,NA,M<c3><a9>dia dos S<c3><a1>bados,724,3,metro,Vermelha,Red
2019,entrance,NA,M<c3><a9>dia dos S<c3><a1>bados,14,15,metro,Prata,Silver
2019,entrance,NA,M<c3><a9>dia dos S<c3><a1>bados,1629,99,metro,Sistema METRO,METRO System
2019,entrance,NA,M<c3><a9>dia dos Domingos,337,1,metro,Azul,Blue
2019,entrance,NA,M<c3><a9>dia dos Domingos,180,2,metro,Verde,Green
2019,entrance,NA,M<c3><a9>dia dos Domingos,461,3,metro,Vermelha,Red
2019,entrance,NA,M<c3><a9>dia dos Domingos,8,15,metro,Prata,Silver
2019,entrance,NA,M<c3><a9>dia dos Domingos,986,99,metro,Sistema METRO,METRO System
2019,entrance,NA,M<c3><a1>xima Di<c3><a1>ria,1148,1,metro,Azul,Blue
2019,entrance,NA,M<c3><a1>xima Di<c3><a1>ria,666,2,metro,Verde,Green
2019,entrance,NA,M<c3><a1>xima Di<c3><a1>ria,1257,3,metro,Vermelha,Red
2019,entrance,NA,M<c3><a1>xima Di<c3><a1>ria,40,15,metro,Prata,Silver
2019,entrance,NA,M<c3><a1>xima Di<c3><a1>ria,3096,99,metro,Sistema METRO,METRO System
2019,entrance,2019-04-01,Total,27542,1,metro,Azul,Blue
2019,entrance,2019-04-01,Total,15516,2,metro,Verde,Green
2019,entrance,2019-04-01,Total,30584,3,metro,Vermelha,Red
2019,entrance,2019-04-01,Total,856,15,metro,Prata,Silver
2019,entrance,2019-04-01,Total,74498,99,metro,Sistema METRO,METRO System
2019,entrance,2019-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,1126,1,metro,Azul,Blue
2019,entrance,2019-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,648,2,metro,Verde,Green
2019,entrance,2019-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,1227,3,metro,Vermelha,Red
2019,entrance,2019-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,36,15,metro,Prata,Silver
2019,entrance,2019-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,3037,99,metro,Sistema METRO,METRO System
2019,entrance,2019-04-01,M<c3><a9>dia dos S<c3><a1>bados,579,1,metro,Azul,Blue
2019,entrance,2019-04-01,M<c3><a9>dia dos S<c3><a1>bados,267,2,metro,Verde,Green
2019,entrance,2019-04-01,M<c3><a9>dia dos S<c3><a1>bados,704,3,metro,Vermelha,Red
2019,entrance,2019-04-01,M<c3><a9>dia dos S<c3><a1>bados,15,15,metro,Prata,Silver
2019,entrance,2019-04-01,M<c3><a9>dia dos S<c3><a1>bados,1565,99,metro,Sistema METRO,METRO System
2019,entrance,2019-04-01,M<c3><a9>dia dos Domingos,318,1,metro,Azul,Blue
2019,entrance,2019-04-01,M<c3><a9>dia dos Domingos,170,2,metro,Verde,Green
2019,entrance,2019-04-01,M<c3><a9>dia dos Domingos,402,3,metro,Vermelha,Red
2019,entrance,2019-04-01,M<c3><a9>dia dos Domingos,8,15,metro,Prata,Silver
2019,entrance,2019-04-01,M<c3><a9>dia dos Domingos,897,99,metro,Sistema METRO,METRO System
2019,entrance,2019-04-01,M<c3><a1>xima Di<c3><a1>ria,1153,1,metro,Azul,Blue
2019,entrance,2019-04-01,M<c3><a1>xima Di<c3><a1>ria,659,2,metro,Verde,Green
2019,entrance,2019-04-01,M<c3><a1>xima Di<c3><a1>ria,1256,3,metro,Vermelha,Red
2019,entrance,2019-04-01,M<c3><a1>xima Di<c3><a1>ria,37,15,metro,Prata,Silver
2019,entrance,2019-04-01,M<c3><a1>xima Di<c3><a1>ria,3090,99,metro,Sistema METRO,METRO System
2019,entrance,2019-05-01,Total,28416,1,metro,Azul,Blue
2019,entrance,2019-05-01,Total,15705,2,metro,Verde,Green
2019,entrance,2019-05-01,Total,31728,3,metro,Vermelha,Red
2019,entrance,2019-05-01,Total,1052,15,metro,Prata,Silver
2019,entrance,2019-05-01,Total,76901,99,metro,Sistema METRO,METRO System
2019,entrance,2019-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,1106,1,metro,Azul,Blue
2019,entrance,2019-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,625,2,metro,Verde,Green
2019,entrance,2019-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,1216,3,metro,Vermelha,Red
2019,entrance,2019-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,42,15,metro,Prata,Silver
2019,entrance,2019-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,2989,99,metro,Sistema METRO,METRO System
2019,entrance,2019-05-01,M<c3><a9>dia dos S<c3><a1>bados,604,1,metro,Azul,Blue
2019,entrance,2019-05-01,M<c3><a9>dia dos S<c3><a1>bados,273,2,metro,Verde,Green
2019,entrance,2019-05-01,M<c3><a9>dia dos S<c3><a1>bados,729,3,metro,Vermelha,Red
2019,entrance,2019-05-01,M<c3><a9>dia dos S<c3><a1>bados,18,15,metro,Prata,Silver
2019,entrance,2019-05-01,M<c3><a9>dia dos S<c3><a1>bados,1624,99,metro,Sistema METRO,METRO System
2019,entrance,2019-05-01,M<c3><a9>dia dos Domingos,331,1,metro,Azul,Blue
2019,entrance,2019-05-01,M<c3><a9>dia dos Domingos,170,2,metro,Verde,Green
2019,entrance,2019-05-01,M<c3><a9>dia dos Domingos,402,3,metro,Vermelha,Red
2019,entrance,2019-05-01,M<c3><a9>dia dos Domingos,10,15,metro,Prata,Silver
2019,entrance,2019-05-01,M<c3><a9>dia dos Domingos,913,99,metro,Sistema METRO,METRO System
2019,entrance,2019-05-01,M<c3><a1>xima Di<c3><a1>ria,1145,1,metro,Azul,Blue
2019,entrance,2019-05-01,M<c3><a1>xima Di<c3><a1>ria,676,2,metro,Verde,Green
2019,entrance,2019-05-01,M<c3><a1>xima Di<c3><a1>ria,1254,3,metro,Vermelha,Red
2019,entrance,2019-05-01,M<c3><a1>xima Di<c3><a1>ria,46,15,metro,Prata,Silver
2019,entrance,2019-05-01,M<c3><a1>xima Di<c3><a1>ria,3079,99,metro,Sistema METRO,METRO System
2019,entrance,2019-06-01,Total,23993,1,metro,Azul,Blue
2019,entrance,2019-06-01,Total,13279,2,metro,Verde,Green
2019,entrance,2019-06-01,Total,27103,3,metro,Vermelha,Red
2019,entrance,2019-06-01,Total,934,15,metro,Prata,Silver
2019,entrance,2019-06-01,Total,65308,99,metro,Sistema METRO,METRO System
2019,entrance,2019-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,1058,1,metro,Azul,Blue
2019,entrance,2019-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,602,2,metro,Verde,Green
2019,entrance,2019-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,1177,3,metro,Vermelha,Red
2019,entrance,2019-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,44,15,metro,Prata,Silver
2019,entrance,2019-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,2881,99,metro,Sistema METRO,METRO System
2019,entrance,2019-06-01,M<c3><a9>dia dos S<c3><a1>bados,580,1,metro,Azul,Blue
2019,entrance,2019-06-01,M<c3><a9>dia dos S<c3><a1>bados,261,2,metro,Verde,Green
2019,entrance,2019-06-01,M<c3><a9>dia dos S<c3><a1>bados,699,3,metro,Vermelha,Red
2019,entrance,2019-06-01,M<c3><a9>dia dos S<c3><a1>bados,19,15,metro,Prata,Silver
2019,entrance,2019-06-01,M<c3><a9>dia dos S<c3><a1>bados,1558,99,metro,Sistema METRO,METRO System
2019,entrance,2019-06-01,M<c3><a9>dia dos Domingos,321,1,metro,Azul,Blue
2019,entrance,2019-06-01,M<c3><a9>dia dos Domingos,180,2,metro,Verde,Green
2019,entrance,2019-06-01,M<c3><a9>dia dos Domingos,367,3,metro,Vermelha,Red
2019,entrance,2019-06-01,M<c3><a9>dia dos Domingos,11,15,metro,Prata,Silver
2019,entrance,2019-06-01,M<c3><a9>dia dos Domingos,879,99,metro,Sistema METRO,METRO System
2019,entrance,2019-06-01,M<c3><a1>xima Di<c3><a1>ria,1115,1,metro,Azul,Blue
2019,entrance,2019-06-01,M<c3><a1>xima Di<c3><a1>ria,629,2,metro,Verde,Green
2019,entrance,2019-06-01,M<c3><a1>xima Di<c3><a1>ria,1231,3,metro,Vermelha,Red
2019,entrance,2019-06-01,M<c3><a1>xima Di<c3><a1>ria,46,15,metro,Prata,Silver
2019,entrance,2019-06-01,M<c3><a1>xima Di<c3><a1>ria,3014,99,metro,Sistema METRO,METRO System
2019,entrance,2019-07-01,Total,24713,1,metro,Azul,Blue
2019,entrance,2019-07-01,Total,13769,2,metro,Verde,Green
2019,entrance,2019-07-01,Total,28297,3,metro,Vermelha,Red
2019,entrance,2019-07-01,Total,981,15,metro,Prata,Silver
2019,entrance,2019-07-01,Total,67760,99,metro,Sistema METRO,METRO System
2019,entrance,2019-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,953,1,metro,Azul,Blue
2019,entrance,2019-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,547,2,metro,Verde,Green
2019,entrance,2019-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,1084,3,metro,Vermelha,Red
2019,entrance,2019-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,40,15,metro,Prata,Silver
2019,entrance,2019-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,2624,99,metro,Sistema METRO,METRO System
2019,entrance,2019-07-01,M<c3><a9>dia dos S<c3><a1>bados,572,1,metro,Azul,Blue
2019,entrance,2019-07-01,M<c3><a9>dia dos S<c3><a1>bados,259,2,metro,Verde,Green
2019,entrance,2019-07-01,M<c3><a9>dia dos S<c3><a1>bados,675,3,metro,Vermelha,Red
2019,entrance,2019-07-01,M<c3><a9>dia dos S<c3><a1>bados,12,15,metro,Prata,Silver
2019,entrance,2019-07-01,M<c3><a9>dia dos S<c3><a1>bados,1517,99,metro,Sistema METRO,METRO System
2019,entrance,2019-07-01,M<c3><a9>dia dos Domingos,325,1,metro,Azul,Blue
2019,entrance,2019-07-01,M<c3><a9>dia dos Domingos,169,2,metro,Verde,Green
2019,entrance,2019-07-01,M<c3><a9>dia dos Domingos,390,3,metro,Vermelha,Red
2019,entrance,2019-07-01,M<c3><a9>dia dos Domingos,11,15,metro,Prata,Silver
2019,entrance,2019-07-01,M<c3><a9>dia dos Domingos,894,99,metro,Sistema METRO,METRO System
2019,entrance,2019-07-01,M<c3><a1>xima Di<c3><a1>ria,977,1,metro,Azul,Blue
2019,entrance,2019-07-01,M<c3><a1>xima Di<c3><a1>ria,572,2,metro,Verde,Green
2019,entrance,2019-07-01,M<c3><a1>xima Di<c3><a1>ria,1113,3,metro,Vermelha,Red
2019,entrance,2019-07-01,M<c3><a1>xima Di<c3><a1>ria,42,15,metro,Prata,Silver
2019,entrance,2019-07-01,M<c3><a1>xima Di<c3><a1>ria,2702,99,metro,Sistema METRO,METRO System
2019,entrance,2019-08-01,Total,27683,1,metro,Azul,Blue
2019,entrance,2019-08-01,Total,15461,2,metro,Verde,Green
2019,entrance,2019-08-01,Total,31037,3,metro,Vermelha,Red
2019,entrance,2019-08-01,Total,1139,15,metro,Prata,Silver
2019,entrance,2019-08-01,Total,75320,99,metro,Sistema METRO,METRO System
2019,entrance,2019-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,1071,1,metro,Azul,Blue
2019,entrance,2019-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,614,2,metro,Verde,Green
2019,entrance,2019-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,1187,3,metro,Vermelha,Red
2019,entrance,2019-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,46,15,metro,Prata,Silver
2019,entrance,2019-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,2918,99,metro,Sistema METRO,METRO System
2019,entrance,2019-08-01,M<c3><a9>dia dos S<c3><a1>bados,578,1,metro,Azul,Blue
2019,entrance,2019-08-01,M<c3><a9>dia dos S<c3><a1>bados,263,2,metro,Verde,Green
2019,entrance,2019-08-01,M<c3><a9>dia dos S<c3><a1>bados,681,3,metro,Vermelha,Red
2019,entrance,2019-08-01,M<c3><a9>dia dos S<c3><a1>bados,15,15,metro,Prata,Silver
2019,entrance,2019-08-01,M<c3><a9>dia dos S<c3><a1>bados,1536,99,metro,Sistema METRO,METRO System
2019,entrance,2019-08-01,M<c3><a9>dia dos Domingos,306,1,metro,Azul,Blue
2019,entrance,2019-08-01,M<c3><a9>dia dos Domingos,161,2,metro,Verde,Green
2019,entrance,2019-08-01,M<c3><a9>dia dos Domingos,382,3,metro,Vermelha,Red
2019,entrance,2019-08-01,M<c3><a9>dia dos Domingos,10,15,metro,Prata,Silver
2019,entrance,2019-08-01,M<c3><a9>dia dos Domingos,860,99,metro,Sistema METRO,METRO System
2019,entrance,2019-08-01,M<c3><a1>xima Di<c3><a1>ria,1105,1,metro,Azul,Blue
2019,entrance,2019-08-01,M<c3><a1>xima Di<c3><a1>ria,634,2,metro,Verde,Green
2019,entrance,2019-08-01,M<c3><a1>xima Di<c3><a1>ria,1216,3,metro,Vermelha,Red
2019,entrance,2019-08-01,M<c3><a1>xima Di<c3><a1>ria,51,15,metro,Prata,Silver
2019,entrance,2019-08-01,M<c3><a1>xima Di<c3><a1>ria,2993,99,metro,Sistema METRO,METRO System
2019,entrance,2019-09-01,Total,26549,1,metro,Azul,Blue
2019,entrance,2019-09-01,Total,15238,2,metro,Verde,Green
2019,entrance,2019-09-01,Total,30216,3,metro,Vermelha,Red
2019,entrance,2019-09-01,Total,1211,15,metro,Prata,Silver
2019,entrance,2019-09-01,Total,73215,99,metro,Sistema METRO,METRO System
2019,entrance,2019-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,1075,1,metro,Azul,Blue
2019,entrance,2019-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,631,2,metro,Verde,Green
2019,entrance,2019-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,1212,3,metro,Vermelha,Red
2019,entrance,2019-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,51,15,metro,Prata,Silver
2019,entrance,2019-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,2968,99,metro,Sistema METRO,METRO System
2019,entrance,2019-09-01,M<c3><a9>dia dos S<c3><a1>bados,576,1,metro,Azul,Blue
2019,entrance,2019-09-01,M<c3><a9>dia dos S<c3><a1>bados,273,2,metro,Verde,Green
2019,entrance,2019-09-01,M<c3><a9>dia dos S<c3><a1>bados,693,3,metro,Vermelha,Red
2019,entrance,2019-09-01,M<c3><a9>dia dos S<c3><a1>bados,20,15,metro,Prata,Silver
2019,entrance,2019-09-01,M<c3><a9>dia dos S<c3><a1>bados,1562,99,metro,Sistema METRO,METRO System
2019,entrance,2019-09-01,M<c3><a9>dia dos Domingos,335,1,metro,Azul,Blue
2019,entrance,2019-09-01,M<c3><a9>dia dos Domingos,181,2,metro,Verde,Green
2019,entrance,2019-09-01,M<c3><a9>dia dos Domingos,400,3,metro,Vermelha,Red
2019,entrance,2019-09-01,M<c3><a9>dia dos Domingos,13,15,metro,Prata,Silver
2019,entrance,2019-09-01,M<c3><a9>dia dos Domingos,929,99,metro,Sistema METRO,METRO System
2019,entrance,2019-09-01,M<c3><a1>xima Di<c3><a1>ria,1113,1,metro,Azul,Blue
2019,entrance,2019-09-01,M<c3><a1>xima Di<c3><a1>ria,652,2,metro,Verde,Green
2019,entrance,2019-09-01,M<c3><a1>xima Di<c3><a1>ria,1261,3,metro,Vermelha,Red
2019,entrance,2019-09-01,M<c3><a1>xima Di<c3><a1>ria,53,15,metro,Prata,Silver
2019,entrance,2019-09-01,M<c3><a1>xima Di<c3><a1>ria,3060,99,metro,Sistema METRO,METRO System
2019,entrance,2019-10-01,Total,29567,1,metro,Azul,Blue
2019,entrance,2019-10-01,Total,16774,2,metro,Verde,Green
2019,entrance,2019-10-01,Total,32289,3,metro,Vermelha,Red
2019,entrance,2019-10-01,Total,1362,15,metro,Prata,Silver
2019,entrance,2019-10-01,Total,79992,99,metro,Sistema METRO,METRO System
2019,entrance,2019-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,1110,1,metro,Azul,Blue
2019,entrance,2019-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,645,2,metro,Verde,Green
2019,entrance,2019-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,1212,3,metro,Vermelha,Red
2019,entrance,2019-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,53,15,metro,Prata,Silver
2019,entrance,2019-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,3019,99,metro,Sistema METRO,METRO System
2019,entrance,2019-10-01,M<c3><a9>dia dos S<c3><a1>bados,656,1,metro,Azul,Blue
2019,entrance,2019-10-01,M<c3><a9>dia dos S<c3><a1>bados,298,2,metro,Verde,Green
2019,entrance,2019-10-01,M<c3><a9>dia dos S<c3><a1>bados,729,3,metro,Vermelha,Red
2019,entrance,2019-10-01,M<c3><a9>dia dos S<c3><a1>bados,26,15,metro,Prata,Silver
2019,entrance,2019-10-01,M<c3><a9>dia dos S<c3><a1>bados,1710,99,metro,Sistema METRO,METRO System
2019,entrance,2019-10-01,M<c3><a9>dia dos Domingos,384,1,metro,Azul,Blue
2019,entrance,2019-10-01,M<c3><a9>dia dos Domingos,199,2,metro,Verde,Green
2019,entrance,2019-10-01,M<c3><a9>dia dos Domingos,412,3,metro,Vermelha,Red
2019,entrance,2019-10-01,M<c3><a9>dia dos Domingos,12,15,metro,Prata,Silver
2019,entrance,2019-10-01,M<c3><a9>dia dos Domingos,1006,99,metro,Sistema METRO,METRO System
2019,entrance,2019-10-01,M<c3><a1>xima Di<c3><a1>ria,1157,1,metro,Azul,Blue
2019,entrance,2019-10-01,M<c3><a1>xima Di<c3><a1>ria,661,2,metro,Verde,Green
2019,entrance,2019-10-01,M<c3><a1>xima Di<c3><a1>ria,1261,3,metro,Vermelha,Red
2019,entrance,2019-10-01,M<c3><a1>xima Di<c3><a1>ria,55,15,metro,Prata,Silver
2019,entrance,2019-10-01,M<c3><a1>xima Di<c3><a1>ria,3125,99,metro,Sistema METRO,METRO System
2019,entrance,2019-11-01,Total,26079,1,metro,Azul,Blue
2019,entrance,2019-11-01,Total,14864,2,metro,Verde,Green
2019,entrance,2019-11-01,Total,29347,3,metro,Vermelha,Red
2019,entrance,2019-11-01,Total,1127,15,metro,Prata,Silver
2019,entrance,2019-11-01,Total,71417,99,metro,Sistema METRO,METRO System
2019,entrance,2019-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,1103,1,metro,Azul,Blue
2019,entrance,2019-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,647,2,metro,Verde,Green
2019,entrance,2019-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,1222,3,metro,Vermelha,Red
2019,entrance,2019-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,54,15,metro,Prata,Silver
2019,entrance,2019-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,3026,99,metro,Sistema METRO,METRO System
2019,entrance,2019-11-01,M<c3><a9>dia dos S<c3><a1>bados,619,1,metro,Azul,Blue
2019,entrance,2019-11-01,M<c3><a9>dia dos S<c3><a1>bados,297,2,metro,Verde,Green
2019,entrance,2019-11-01,M<c3><a9>dia dos S<c3><a1>bados,722,3,metro,Vermelha,Red
2019,entrance,2019-11-01,M<c3><a9>dia dos S<c3><a1>bados,7,15,metro,Prata,Silver
2019,entrance,2019-11-01,M<c3><a9>dia dos S<c3><a1>bados,1645,99,metro,Sistema METRO,METRO System
2019,entrance,2019-11-01,M<c3><a9>dia dos Domingos,341,1,metro,Azul,Blue
2019,entrance,2019-11-01,M<c3><a9>dia dos Domingos,187,2,metro,Verde,Green
2019,entrance,2019-11-01,M<c3><a9>dia dos Domingos,409,3,metro,Vermelha,Red
2019,entrance,2019-11-01,M<c3><a9>dia dos Domingos,12,15,metro,Prata,Silver
2019,entrance,2019-11-01,M<c3><a9>dia dos Domingos,949,99,metro,Sistema METRO,METRO System
2019,entrance,2019-11-01,M<c3><a1>xima Di<c3><a1>ria,1146,1,metro,Azul,Blue
2019,entrance,2019-11-01,M<c3><a1>xima Di<c3><a1>ria,664,2,metro,Verde,Green
2019,entrance,2019-11-01,M<c3><a1>xima Di<c3><a1>ria,1267,3,metro,Vermelha,Red
2019,entrance,2019-11-01,M<c3><a1>xima Di<c3><a1>ria,55,15,metro,Prata,Silver
2019,entrance,2019-11-01,M<c3><a1>xima Di<c3><a1>ria,3126,99,metro,Sistema METRO,METRO System
2019,entrance,2019-12-01,Total,24167,1,metro,Azul,Blue
2019,entrance,2019-12-01,Total,13662,2,metro,Verde,Green
