year,measure,date,variable,value,line_number,type,line_name_pt,line_name
2018,transport,2018-07-01,Média dos Sábados,171,5,metro,Lilás,Lilac
2018,transport,2018-07-01,Média dos Sábados,3,15,metro,Prata,Silver
2018,transport,2018-07-01,Média dos Sábados,2081,99,metro,Sistema METRO,METRO System
2018,transport,2018-07-01,Média dos Domingos,462,1,metro,Azul,Blue
2018,transport,2018-07-01,Média dos Domingos,201,2,metro,Verde,Green
2018,transport,2018-07-01,Média dos Domingos,518,3,metro,Vermelha,Red
2018,transport,2018-07-01,Média dos Domingos,88,5,metro,Lilás,Lilac
2018,transport,2018-07-01,Média dos Domingos,1,15,metro,Prata,Silver
2018,transport,2018-07-01,Média dos Domingos,1270,99,metro,Sistema METRO,METRO System
2018,transport,2018-07-01,Máxima Diária,1346,1,metro,Azul,Blue
2018,transport,2018-07-01,Máxima Diária,661,2,metro,Verde,Green
2018,transport,2018-07-01,Máxima Diária,1369,3,metro,Vermelha,Red
2018,transport,2018-07-01,Máxima Diária,284,5,metro,Lilás,Lilac
2018,transport,2018-07-01,Máxima Diária,21,15,metro,Prata,Silver
2018,transport,2018-07-01,Máxima Diária,3675,99,metro,Sistema METRO,METRO System
2018,transport,2018-08-01,Total,37776,1,metro,Azul,Blue
2018,transport,2018-08-01,Total,18164,2,metro,Verde,Green
2018,transport,2018-08-01,Total,38679,3,metro,Vermelha,Red
2018,transport,2018-08-01,Total,876,5,metro,Lilás,Lilac
2018,transport,2018-08-01,Total,516,15,metro,Prata,Silver
2018,transport,2018-08-01,Total,96011,99,metro,Sistema METRO,METRO System
2018,transport,2018-08-01,Média dos Dias Úteis,1420,1,metro,Azul,Blue
2018,transport,2018-08-01,Média dos Dias Úteis,701,2,metro,Verde,Green
2018,transport,2018-08-01,Média dos Dias Úteis,1440,3,metro,Vermelha,Red
2018,transport,2018-08-01,Média dos Dias Úteis,292,5,metro,Lilás,Lilac
2018,transport,2018-08-01,Média dos Dias Úteis,22,15,metro,Prata,Silver
2018,transport,2018-08-01,Média dos Dias Úteis,3622,99,metro,Sistema METRO,METRO System
2018,transport,2018-08-01,Média dos Sábados,832,1,metro,Azul,Blue
2018,transport,2018-08-01,Média dos Sábados,318,2,metro,Verde,Green
2018,transport,2018-08-01,Média dos Sábados,884,3,metro,Vermelha,Red
2018,transport,2018-08-01,Média dos Sábados,NA,5,metro,Lilás,Lilac
2018,transport,2018-08-01,Média dos Sábados,NA,15,metro,Prata,Silver
2018,transport,2018-08-01,Média dos Sábados,2033,99,metro,Sistema METRO,METRO System
2018,transport,2018-08-01,Média dos Domingos,446,1,metro,Azul,Blue
2018,transport,2018-08-01,Média dos Domingos,194,2,metro,Verde,Green
2018,transport,2018-08-01,Média dos Domingos,504,3,metro,Vermelha,Red
2018,transport,2018-08-01,Média dos Domingos,NA,5,metro,Lilás,Lilac
2018,transport,2018-08-01,Média dos Domingos,2,15,metro,Prata,Silver
2018,transport,2018-08-01,Média dos Domingos,1146,99,metro,Sistema METRO,METRO System
2018,transport,2018-08-01,Máxima Diária,1466,1,metro,Azul,Blue
2018,transport,2018-08-01,Máxima Diária,723,2,metro,Verde,Green
2018,transport,2018-08-01,Máxima Diária,1483,3,metro,Vermelha,Red
2018,transport,2018-08-01,Máxima Diária,295,5,metro,Lilás,Lilac
2018,transport,2018-08-01,Máxima Diária,23,15,metro,Prata,Silver
2018,transport,2018-08-01,Máxima Diária,3683,99,metro,Sistema METRO,METRO System
2018,transport,2018-09-01,Total,34371,1,metro,Azul,Blue
2018,transport,2018-09-01,Total,16246,2,metro,Verde,Green
2018,transport,2018-09-01,Total,35197,3,metro,Vermelha,Red
2018,transport,2018-09-01,Total,NA,5,metro,Lilás,Lilac
2018,transport,2018-09-01,Total,445,15,metro,Prata,Silver
2018,transport,2018-09-01,Total,86258,99,metro,Sistema METRO,METRO System
2018,transport,2018-09-01,Média dos Dias Úteis,1442,1,metro,Azul,Blue
2018,transport,2018-09-01,Média dos Dias Úteis,705,2,metro,Verde,Green
2018,transport,2018-09-01,Média dos Dias Úteis,1457,3,metro,Vermelha,Red
2018,transport,2018-09-01,Média dos Dias Úteis,NA,5,metro,Lilás,Lilac
2018,transport,2018-09-01,Média dos Dias Úteis,23,15,metro,Prata,Silver
2018,transport,2018-09-01,Média dos Dias Úteis,3626,99,metro,Sistema METRO,METRO System
2018,transport,2018-09-01,Média dos Sábados,822,1,metro,Azul,Blue
2018,transport,2018-09-01,Média dos Sábados,321,2,metro,Verde,Green
2018,transport,2018-09-01,Média dos Sábados,870,3,metro,Vermelha,Red
2018,transport,2018-09-01,Média dos Sábados,NA,5,metro,Lilás,Lilac
2018,transport,2018-09-01,Média dos Sábados,3,15,metro,Prata,Silver
2018,transport,2018-09-01,Média dos Sábados,2015,99,metro,Sistema METRO,METRO System
2018,transport,2018-09-01,Média dos Domingos,465,1,metro,Azul,Blue
2018,transport,2018-09-01,Média dos Domingos,202,2,metro,Verde,Green
2018,transport,2018-09-01,Média dos Domingos,515,3,metro,Vermelha,Red
2018,transport,2018-09-01,Média dos Domingos,NA,5,metro,Lilás,Lilac
2018,transport,2018-09-01,Média dos Domingos,2,15,metro,Prata,Silver
2018,transport,2018-09-01,Média dos Domingos,1182,99,metro,Sistema METRO,METRO System
2018,transport,2018-09-01,Máxima Diária,1521,1,metro,Azul,Blue
2018,transport,2018-09-01,Máxima Diária,733,2,metro,Verde,Green
2018,transport,2018-09-01,Máxima Diária,1544,3,metro,Vermelha,Red
2018,transport,2018-09-01,Máxima Diária,NA,5,metro,Lilás,Lilac
2018,transport,2018-09-01,Máxima Diária,23,15,metro,Prata,Silver
2018,transport,2018-09-01,Máxima Diária,3820,99,metro,Sistema METRO,METRO System
2018,transport,2018-10-01,Total,38308,1,metro,Azul,Blue
2018,transport,2018-10-01,Total,18431,2,metro,Verde,Green
2018,transport,2018-10-01,Total,38145,3,metro,Vermelha,Red
2018,transport,2018-10-01,Total,NA,5,metro,Lilás,Lilac
2018,transport,2018-10-01,Total,498,15,metro,Prata,Silver
2018,transport,2018-10-01,Total,95383,99,metro,Sistema METRO,METRO System
2018,transport,2018-10-01,Média dos Dias Úteis,1477,1,metro,Azul,Blue
2018,transport,2018-10-01,Média dos Dias Úteis,731,2,metro,Verde,Green
2018,transport,2018-10-01,Média dos Dias Úteis,1460,3,metro,Vermelha,Red
2018,transport,2018-10-01,Média dos Dias Úteis,NA,5,metro,Lilás,Lilac
2018,transport,2018-10-01,Média dos Dias Úteis,22,15,metro,Prata,Silver
2018,transport,2018-10-01,Média dos Dias Úteis,3690,99,metro,Sistema METRO,METRO System
2018,transport,2018-10-01,Média dos Sábados,836,1,metro,Azul,Blue
2018,transport,2018-10-01,Média dos Sábados,326,2,metro,Verde,Green
2018,transport,2018-10-01,Média dos Sábados,854,3,metro,Vermelha,Red
2018,transport,2018-10-01,Média dos Sábados,NA,5,metro,Lilás,Lilac
2018,transport,2018-10-01,Média dos Sábados,NA,15,metro,Prata,Silver
2018,transport,2018-10-01,Média dos Sábados,2016,99,metro,Sistema METRO,METRO System
2018,transport,2018-10-01,Média dos Domingos,482,1,metro,Azul,Blue
2018,transport,2018-10-01,Média dos Domingos,204,2,metro,Verde,Green
2018,transport,2018-10-01,Média dos Domingos,505,3,metro,Vermelha,Red
2018,transport,2018-10-01,Média dos Domingos,NA,5,metro,Lilás,Lilac
2018,transport,2018-10-01,Média dos Domingos,4,15,metro,Prata,Silver
2018,transport,2018-10-01,Média dos Domingos,1194,99,metro,Sistema METRO,METRO System
2018,transport,2018-10-01,Máxima Diária,1524,1,metro,Azul,Blue
2018,transport,2018-10-01,Máxima Diária,771,2,metro,Verde,Green
2018,transport,2018-10-01,Máxima Diária,1527,3,metro,Vermelha,Red
2018,transport,2018-10-01,Máxima Diária,NA,5,metro,Lilás,Lilac
2018,transport,2018-10-01,Máxima Diária,25,15,metro,Prata,Silver
2018,transport,2018-10-01,Máxima Diária,3799,99,metro,Sistema METRO,METRO System
2018,transport,2018-11-01,Total,35499,1,metro,Azul,Blue
2018,transport,2018-11-01,Total,16888,2,metro,Verde,Green
2018,transport,2018-11-01,Total,35008,3,metro,Vermelha,Red
2018,transport,2018-11-01,Total,NA,5,metro,Lilás,Lilac
2018,transport,2018-11-01,Total,398,15,metro,Prata,Silver
2018,transport,2018-11-01,Total,87792,99,metro,Sistema METRO,METRO System
2018,transport,2018-11-01,Média dos Dias Úteis,1538,1,metro,Azul,Blue
2018,transport,2018-11-01,Média dos Dias Úteis,769,2,metro,Verde,Green
2018,transport,2018-11-01,Média dos Dias Úteis,1493,3,metro,Vermelha,Red
2018,transport,2018-11-01,Média dos Dias Úteis,NA,5,metro,Lilás,Lilac
2018,transport,2018-11-01,Média dos Dias Úteis,23,15,metro,Prata,Silver
2018,transport,2018-11-01,Média dos Dias Úteis,3822,99,metro,Sistema METRO,METRO System
2018,transport,2018-11-01,Média dos Sábados,843,1,metro,Azul,Blue
2018,transport,2018-11-01,Média dos Sábados,326,2,metro,Verde,Green
2018,transport,2018-11-01,Média dos Sábados,864,3,metro,Vermelha,Red
2018,transport,2018-11-01,Média dos Sábados,NA,5,metro,Lilás,Lilac
2018,transport,2018-11-01,Média dos Sábados,6,15,metro,Prata,Silver
2018,transport,2018-11-01,Média dos Sábados,2034,99,metro,Sistema METRO,METRO System
2018,transport,2018-11-01,Média dos Domingos,499,1,metro,Azul,Blue
2018,transport,2018-11-01,Média dos Domingos,216,2,metro,Verde,Green
2018,transport,2018-11-01,Média dos Domingos,523,3,metro,Vermelha,Red
2018,transport,2018-11-01,Média dos Domingos,NA,5,metro,Lilás,Lilac
2018,transport,2018-11-01,Média dos Domingos,4,15,metro,Prata,Silver
2018,transport,2018-11-01,Média dos Domingos,1240,99,metro,Sistema METRO,METRO System
2018,transport,2018-11-01,Máxima Diária,1611,1,metro,Azul,Blue
2018,transport,2018-11-01,Máxima Diária,804,2,metro,Verde,Green
2018,transport,2018-11-01,Máxima Diária,1571,3,metro,Vermelha,Red
2018,transport,2018-11-01,Máxima Diária,NA,5,metro,Lilás,Lilac
2018,transport,2018-11-01,Máxima Diária,25,15,metro,Prata,Silver
2018,transport,2018-11-01,Máxima Diária,4009,99,metro,Sistema METRO,METRO System
2018,transport,2018-12-01,Total,34213,1,metro,Azul,Blue
2018,transport,2018-12-01,Total,16283,2,metro,Verde,Green
2018,transport,2018-12-01,Total,34178,3,metro,Vermelha,Red
2018,transport,2018-12-01,Total,NA,5,metro,Lilás,Lilac
2018,transport,2018-12-01,Total,710,15,metro,Prata,Silver
2018,transport,2018-12-01,Total,85383,99,metro,Sistema METRO,METRO System
2018,transport,2018-12-01,Média dos Dias Úteis,1425,1,metro,Azul,Blue
2018,transport,2018-12-01,Média dos Dias Úteis,711,2,metro,Verde,Green
2018,transport,2018-12-01,Média dos Dias Úteis,1399,3,metro,Vermelha,Red
2018,transport,2018-12-01,Média dos Dias Úteis,NA,5,metro,Lilás,Lilac
2018,transport,2018-12-01,Média dos Dias Úteis,32,15,metro,Prata,Silver
2018,transport,2018-12-01,Média dos Dias Úteis,3567,99,metro,Sistema METRO,METRO System
2018,transport,2018-12-01,Média dos Sábados,890,1,metro,Azul,Blue
2018,transport,2018-12-01,Média dos Sábados,342,2,metro,Verde,Green
2018,transport,2018-12-01,Média dos Sábados,933,3,metro,Vermelha,Red
2018,transport,2018-12-01,Média dos Sábados,NA,5,metro,Lilás,Lilac
2018,transport,2018-12-01,Média dos Sábados,14,15,metro,Prata,Silver
2018,transport,2018-12-01,Média dos Sábados,2179,99,metro,Sistema METRO,METRO System
2018,transport,2018-12-01,Média dos Domingos,543,1,metro,Azul,Blue
2018,transport,2018-12-01,Média dos Domingos,237,2,metro,Verde,Green
2018,transport,2018-12-01,Média dos Domingos,573,3,metro,Vermelha,Red
2018,transport,2018-12-01,Média dos Domingos,NA,5,metro,Lilás,Lilac
2018,transport,2018-12-01,Média dos Domingos,9,15,metro,Prata,Silver
2018,transport,2018-12-01,Média dos Domingos,1361,99,metro,Sistema METRO,METRO System
2018,transport,2018-12-01,Máxima Diária,1585,1,metro,Azul,Blue
2018,transport,2018-12-01,Máxima Diária,786,2,metro,Verde,Green
2018,transport,2018-12-01,Máxima Diária,1552,3,metro,Vermelha,Red
2018,transport,2018-12-01,Máxima Diária,NA,5,metro,Lilás,Lilac
2018,transport,2018-12-01,Máxima Diária,37,15,metro,Prata,Silver
2018,transport,2018-12-01,Máxima Diária,3957,99,metro,Sistema METRO,METRO System
2019,entrance,2019-01-01,Total,23584,1,metro,Azul,Blue
2019,entrance,2019-01-01,Total,12656,2,metro,Verde,Green
2019,entrance,2019-01-01,Total,26236,3,metro,Vermelha,Red
2019,entrance,2019-01-01,Total,504,15,metro,Prata,Silver
2019,entrance,2019-01-01,Total,62980,99,metro,Sistema METRO,METRO System
2019,entrance,2019-01-01,Média dos Dias Úteis,931,1,metro,Azul,Blue
2019,entrance,2019-01-01,Média dos Dias Úteis,515,2,metro,Verde,Green
2019,entrance,2019-01-01,Média dos Dias Úteis,1024,3,metro,Vermelha,Red
2019,entrance,2019-01-01,Média dos Dias Úteis,20,15,metro,Prata,Silver
2019,entrance,2019-01-01,Média dos Dias Úteis,2491,99,metro,Sistema METRO,METRO System
2019,entrance,2019-01-01,Média dos Sábados,522,1,metro,Azul,Blue
2019,entrance,2019-01-01,Média dos Sábados,224,2,metro,Verde,Green
2019,entrance,2019-01-01,Média dos Sábados,596,3,metro,Vermelha,Red
2019,entrance,2019-01-01,Média dos Sábados,10,15,metro,Prata,Silver
2019,entrance,2019-01-01,Média dos Sábados,1352,99,metro,Sistema METRO,METRO System
2019,entrance,2019-01-01,Média dos Domingos,321,1,metro,Azul,Blue
2019,entrance,2019-01-01,Média dos Domingos,158,2,metro,Verde,Green
2019,entrance,2019-01-01,Média dos Domingos,385,3,metro,Vermelha,Red
2019,entrance,2019-01-01,Média dos Domingos,6,15,metro,Prata,Silver
2019,entrance,2019-01-01,Média dos Domingos,871,99,metro,Sistema METRO,METRO System
2019,entrance,2019-01-01,Máxima Diária,1004,1,metro,Azul,Blue
2019,entrance,2019-01-01,Máxima Diária,580,2,metro,Verde,Green
2019,entrance,2019-01-01,Máxima Diária,1111,3,metro,Vermelha,Red
2019,entrance,2019-01-01,Máxima Diária,25,15,metro,Prata,Silver
2019,entrance,2019-01-01,Máxima Diária,2709,99,metro,Sistema METRO,METRO System
2019,entrance,2019-02-01,Total,25529,1,metro,Azul,Blue
2019,entrance,2019-02-01,Total,14089,2,metro,Verde,Green
2019,entrance,2019-02-01,Total,28116,3,metro,Vermelha,Red
2019,entrance,2019-02-01,Total,606,15,metro,Prata,Silver
2019,entrance,2019-02-01,Total,68339,99,metro,Sistema METRO,METRO System
2019,entrance,2019-02-01,Média dos Dias Úteis,1085,1,metro,Azul,Blue
2019,entrance,2019-02-01,Média dos Dias Úteis,612,2,metro,Verde,Green
2019,entrance,2019-02-01,Média dos Dias Úteis,1180,3,metro,Vermelha,Red
2019,entrance,2019-02-01,Média dos Dias Úteis,27,15,metro,Prata,Silver
2019,entrance,2019-02-01,Média dos Dias Úteis,2905,99,metro,Sistema METRO,METRO System
2019,entrance,2019-02-01,Média dos Sábados,611,1,metro,Azul,Blue
2019,entrance,2019-02-01,Média dos Sábados,280,2,metro,Verde,Green
2019,entrance,2019-02-01,Média dos Sábados,698,3,metro,Vermelha,Red
2019,entrance,2019-02-01,Média dos Sábados,12,15,metro,Prata,Silver
2019,entrance,2019-02-01,Média dos Sábados,1601,99,metro,Sistema METRO,METRO System
2019,entrance,2019-02-01,Média dos Domingos,344,1,metro,Azul,Blue
2019,entrance,2019-02-01,Média dos Domingos,184,2,metro,Verde,Green
2019,entrance,2019-02-01,Média dos Domingos,429,3,metro,Vermelha,Red
2019,entrance,2019-02-01,Média dos Domingos,5,15,metro,Prata,Silver
2019,entrance,2019-02-01,Média dos Domingos,962,99,metro,Sistema METRO,METRO System
2019,entrance,2019-02-01,Máxima Diária,1146,1,metro,Azul,Blue
2019,entrance,2019-02-01,Máxima Diária,642,2,metro,Verde,Green
2019,entrance,2019-02-01,Máxima Diária,1241,3,metro,Vermelha,Red
2019,entrance,2019-02-01,Máxima Diária,30,15,metro,Prata,Silver
2019,entrance,2019-02-01,Máxima Diária,3053,99,metro,Sistema METRO,METRO System
2019,entrance,2019-03-01,Total,26734,1,metro,Azul,Blue
2019,entrance,2019-03-01,Total,14689,2,metro,Verde,Green
2019,entrance,2019-03-01,Total,29901,3,metro,Vermelha,Red
2019,entrance,2019-03-01,Total,767,15,metro,Prata,Silver
2019,entrance,2019-03-01,Total,72091,99,metro,Sistema METRO,METRO System
2019,entrance,2019-03-01,Média dos Dias Úteis,1123,1,metro,Azul,Blue
2019,entrance,2019-03-01,Média dos Dias Úteis,638,2,metro,Verde,Green
2019,entrance,2019-03-01,Média dos Dias Úteis,1221,3,metro,Vermelha,Red
2019,entrance,2019-03-01,Média dos Dias Úteis,34,15,metro,Prata,Silver
2019,entrance,2019-03-01,Média dos Dias Úteis,3017,99,metro,Sistema METRO,METRO System
2019,entrance,2019-03-01,Média dos Sábados,610,1,metro,Azul,Blue
2019,entrance,2019-03-01,Média dos Sábados,281,2,metro,Verde,Green
2019,entrance,2019-03-01,Média dos Sábados,724,3,metro,Vermelha,Red
2019,entrance,2019-03-01,Média dos Sábados,14,15,metro,Prata,Silver
2019,entrance,2019-03-01,Média dos Sábados,1629,99,metro,Sistema METRO,METRO System
2019,entrance,2019-03-01,Média dos Domingos,337,1,metro,Azul,Blue
2019,entrance,2019-03-01,Média dos Domingos,180,2,metro,Verde,Green
2019,entrance,2019-03-01,Média dos Domingos,461,3,metro,Vermelha,Red
2019,entrance,2019-03-01,Média dos Domingos,8,15,metro,Prata,Silver
2019,entrance,2019-03-01,Média dos Domingos,986,99,metro,Sistema METRO,METRO System
2019,entrance,2019-03-01,Máxima Diária,1148,1,metro,Azul,Blue
2019,entrance,2019-03-01,Máxima Diária,666,2,metro,Verde,Green
2019,entrance,2019-03-01,Máxima Diária,1257,3,metro,Vermelha,Red
2019,entrance,2019-03-01,Máxima Diária,40,15,metro,Prata,Silver
2019,entrance,2019-03-01,Máxima Diária,3096,99,metro,Sistema METRO,METRO System
2019,entrance,2019-04-01,Total,27542,1,metro,Azul,Blue
2019,entrance,2019-04-01,Total,15516,2,metro,Verde,Green
2019,entrance,2019-04-01,Total,30584,3,metro,Vermelha,Red
2019,entrance,2019-04-01,Total,856,15,metro,Prata,Silver
2019,entrance,2019-04-01,Total,74498,99,metro,Sistema METRO,METRO System
2019,entrance,2019-04-01,Média dos Dias Úteis,1126,1,metro,Azul,Blue
2019,entrance,2019-04-01,Média dos Dias Úteis,648,2,metro,Verde,Green
2019,entrance,2019-04-01,Média dos Dias Úteis,1227,3,metro,Vermelha,Red
2019,entrance,2019-04-01,Média dos Dias Úteis,36,15,metro,Prata,Silver
2019,entrance,2019-04-01,Média dos Dias Úteis,3037,99,metro,Sistema METRO,METRO System
2019,entrance,2019-04-01,Média dos Sábados,579,1,metro,Azul,Blue
2019,entrance,2019-04-01,Média dos Sábados,267,2,metro,Verde,Green
2019,entrance,2019-04-01,Média dos Sábados,704,3,metro,Vermelha,Red
2019,entrance,2019-04-01,Média dos Sábados,15,15,metro,Prata,Silver
2019,entrance,2019-04-01,Média dos Sábados,1565,99,metro,Sistema METRO,METRO System
2019,entrance,2019-04-01,Média dos Domingos,318,1,metro,Azul,Blue
2019,entrance,2019-04-01,Média dos Domingos,170,2,metro,Verde,Green
2019,entrance,2019-04-01,Média dos Domingos,402,3,metro,Vermelha,Red
2019,entrance,2019-04-01,Média dos Domingos,8,15,metro,Prata,Silver
2019,entrance,2019-04-01,Média dos Domingos,897,99,metro,Sistema METRO,METRO System
2019,entrance,2019-04-01,Máxima Diária,1153,1,metro,Azul,Blue
2019,entrance,2019-04-01,Máxima Diária,659,2,metro,Verde,Green
2019,entrance,2019-04-01,Máxima Diária,1256,3,metro,Vermelha,Red
2019,entrance,2019-04-01,Máxima Diária,37,15,metro,Prata,Silver
2019,entrance,2019-04-01,Máxima Diária,3090,99,metro,Sistema METRO,METRO System
2019,entrance,2019-05-01,Total,28416,1,metro,Azul,Blue
2019,entrance,2019-05-01,Total,15705,2,metro,Verde,Green
2019,entrance,2019-05-01,Total,31728,3,metro,Vermelha,Red
2019,entrance,2019-05-01,Total,1052,15,metro,Prata,Silver
2019,entrance,2019-05-01,Total,76901,99,metro,Sistema METRO,METRO System
2019,entrance,2019-05-01,Média dos Dias Úteis,1106,1,metro,Azul,Blue
2019,entrance,2019-05-01,Média dos Dias Úteis,625,2,metro,Verde,Green
2019,entrance,2019-05-01,Média dos Dias Úteis,1216,3,metro,Vermelha,Red
2019,entrance,2019-05-01,Média dos Dias Úteis,42,15,metro,Prata,Silver
2019,entrance,2019-05-01,Média dos Dias Úteis,2989,99,metro,Sistema METRO,METRO System
2019,entrance,2019-05-01,Média dos Sábados,604,1,metro,Azul,Blue
2019,entrance,2019-05-01,Média dos Sábados,273,2,metro,Verde,Green
2019,entrance,2019-05-01,Média dos Sábados,729,3,metro,Vermelha,Red
2019,entrance,2019-05-01,Média dos Sábados,18,15,metro,Prata,Silver
2019,entrance,2019-05-01,Média dos Sábados,1624,99,metro,Sistema METRO,METRO System
2019,entrance,2019-05-01,Média dos Domingos,331,1,metro,Azul,Blue
2019,entrance,2019-05-01,Média dos Domingos,170,2,metro,Verde,Green
2019,entrance,2019-05-01,Média dos Domingos,402,3,metro,Vermelha,Red
2019,entrance,2019-05-01,Média dos Domingos,10,15,metro,Prata,Silver
2019,entrance,2019-05-01,Média dos Domingos,913,99,metro,Sistema METRO,METRO System
2019,entrance,2019-05-01,Máxima Diária,1145,1,metro,Azul,Blue
2019,entrance,2019-05-01,Máxima Diária,676,2,metro,Verde,Green
2019,entrance,2019-05-01,Máxima Diária,1254,3,metro,Vermelha,Red
2019,entrance,2019-05-01,Máxima Diária,46,15,metro,Prata,Silver
2019,entrance,2019-05-01,Máxima Diária,3079,99,metro,Sistema METRO,METRO System
2019,entrance,2019-06-01,Total,23993,1,metro,Azul,Blue
2019,entrance,2019-06-01,Total,13279,2,metro,Verde,Green
2019,entrance,2019-06-01,Total,27103,3,metro,Vermelha,Red
2019,entrance,2019-06-01,Total,934,15,metro,Prata,Silver
2019,entrance,2019-06-01,Total,65308,99,metro,Sistema METRO,METRO System
2019,entrance,2019-06-01,Média dos Dias Úteis,1058,1,metro,Azul,Blue
2019,entrance,2019-06-01,Média dos Dias Úteis,602,2,metro,Verde,Green
2019,entrance,2019-06-01,Média dos Dias Úteis,1177,3,metro,Vermelha,Red
2019,entrance,2019-06-01,Média dos Dias Úteis,44,15,metro,Prata,Silver
2019,entrance,2019-06-01,Média dos Dias Úteis,2881,99,metro,Sistema METRO,METRO System
2019,entrance,2019-06-01,Média dos Sábados,580,1,metro,Azul,Blue
2019,entrance,2019-06-01,Média dos Sábados,261,2,metro,Verde,Green
2019,entrance,2019-06-01,Média dos Sábados,699,3,metro,Vermelha,Red
2019,entrance,2019-06-01,Média dos Sábados,19,15,metro,Prata,Silver
2019,entrance,2019-06-01,Média dos Sábados,1558,99,metro,Sistema METRO,METRO System
2019,entrance,2019-06-01,Média dos Domingos,321,1,metro,Azul,Blue
2019,entrance,2019-06-01,Média dos Domingos,180,2,metro,Verde,Green
2019,entrance,2019-06-01,Média dos Domingos,367,3,metro,Vermelha,Red
2019,entrance,2019-06-01,Média dos Domingos,11,15,metro,Prata,Silver
2019,entrance,2019-06-01,Média dos Domingos,879,99,metro,Sistema METRO,METRO System
2019,entrance,2019-06-01,Máxima Diária,1115,1,metro,Azul,Blue
2019,entrance,2019-06-01,Máxima Diária,629,2,metro,Verde,Green
2019,entrance,2019-06-01,Máxima Diária,1231,3,metro,Vermelha,Red
2019,entrance,2019-06-01,Máxima Diária,46,15,metro,Prata,Silver
2019,entrance,2019-06-01,Máxima Diária,3014,99,metro,Sistema METRO,METRO System
2019,entrance,2019-07-01,Total,24713,1,metro,Azul,Blue
2019,entrance,2019-07-01,Total,13769,2,metro,Verde,Green
2019,entrance,2019-07-01,Total,28297,3,metro,Vermelha,Red
2019,entrance,2019-07-01,Total,981,15,metro,Prata,Silver
2019,entrance,2019-07-01,Total,67760,99,metro,Sistema METRO,METRO System
2019,entrance,2019-07-01,Média dos Dias Úteis,953,1,metro,Azul,Blue
2019,entrance,2019-07-01,Média dos Dias Úteis,547,2,metro,Verde,Green
2019,entrance,2019-07-01,Média dos Dias Úteis,1084,3,metro,Vermelha,Red
2019,entrance,2019-07-01,Média dos Dias Úteis,40,15,metro,Prata,Silver
2019,entrance,2019-07-01,Média dos Dias Úteis,2624,99,metro,Sistema METRO,METRO System
2019,entrance,2019-07-01,Média dos Sábados,572,1,metro,Azul,Blue
2019,entrance,2019-07-01,Média dos Sábados,259,2,metro,Verde,Green
2019,entrance,2019-07-01,Média dos Sábados,675,3,metro,Vermelha,Red
2019,entrance,2019-07-01,Média dos Sábados,12,15,metro,Prata,Silver
2019,entrance,2019-07-01,Média dos Sábados,1517,99,metro,Sistema METRO,METRO System
2019,entrance,2019-07-01,Média dos Domingos,325,1,metro,Azul,Blue
2019,entrance,2019-07-01,Média dos Domingos,169,2,metro,Verde,Green
2019,entrance,2019-07-01,Média dos Domingos,390,3,metro,Vermelha,Red
2019,entrance,2019-07-01,Média dos Domingos,11,15,metro,Prata,Silver
2019,entrance,2019-07-01,Média dos Domingos,894,99,metro,Sistema METRO,METRO System
2019,entrance,2019-07-01,Máxima Diária,977,1,metro,Azul,Blue
2019,entrance,2019-07-01,Máxima Diária,572,2,metro,Verde,Green
2019,entrance,2019-07-01,Máxima Diária,1113,3,metro,Vermelha,Red
2019,entrance,2019-07-01,Máxima Diária,42,15,metro,Prata,Silver
2019,entrance,2019-07-01,Máxima Diária,2702,99,metro,Sistema METRO,METRO System
2019,entrance,2019-08-01,Total,27683,1,metro,Azul,Blue
2019,entrance,2019-08-01,Total,15461,2,metro,Verde,Green
2019,entrance,2019-08-01,Total,31037,3,metro,Vermelha,Red
2019,entrance,2019-08-01,Total,1139,15,metro,Prata,Silver
2019,entrance,2019-08-01,Total,75320,99,metro,Sistema METRO,METRO System
2019,entrance,2019-08-01,Média dos Dias Úteis,1071,1,metro,Azul,Blue
2019,entrance,2019-08-01,Média dos Dias Úteis,614,2,metro,Verde,Green
2019,entrance,2019-08-01,Média dos Dias Úteis,1187,3,metro,Vermelha,Red
2019,entrance,2019-08-01,Média dos Dias Úteis,46,15,metro,Prata,Silver
2019,entrance,2019-08-01,Média dos Dias Úteis,2918,99,metro,Sistema METRO,METRO System
2019,entrance,2019-08-01,Média dos Sábados,578,1,metro,Azul,Blue
2019,entrance,2019-08-01,Média dos Sábados,263,2,metro,Verde,Green
2019,entrance,2019-08-01,Média dos Sábados,681,3,metro,Vermelha,Red
2019,entrance,2019-08-01,Média dos Sábados,15,15,metro,Prata,Silver
2019,entrance,2019-08-01,Média dos Sábados,1536,99,metro,Sistema METRO,METRO System
2019,entrance,2019-08-01,Média dos Domingos,306,1,metro,Azul,Blue
2019,entrance,2019-08-01,Média dos Domingos,161,2,metro,Verde,Green
2019,entrance,2019-08-01,Média dos Domingos,382,3,metro,Vermelha,Red
2019,entrance,2019-08-01,Média dos Domingos,10,15,metro,Prata,Silver
2019,entrance,2019-08-01,Média dos Domingos,860,99,metro,Sistema METRO,METRO System
2019,entrance,2019-08-01,Máxima Diária,1105,1,metro,Azul,Blue
2019,entrance,2019-08-01,Máxima Diária,634,2,metro,Verde,Green
2019,entrance,2019-08-01,Máxima Diária,1216,3,metro,Vermelha,Red
2019,entrance,2019-08-01,Máxima Diária,51,15,metro,Prata,Silver
