date,line_number,metric_abb,metric,value,year
2025-05-01,NA,max,Máxima Diária,NA,2025
2025-06-01,1,total,Total,20.962,2025
2025-06-01,1,mdu,Média dos Dias Úteis,827,2025
2025-06-01,1,msa,Média dos Sábados,484,2025
2025-06-01,1,mdo,Média dos Domingos,266,2025
2025-06-01,1,max,Máxima Diária,858,2025
2025-06-01,2,total,Total,13.507,2025
2025-06-01,2,mdu,Média dos Dias Úteis,555,2025
2025-06-01,2,msa,Média dos Sábados,248,2025
2025-06-01,2,mdo,Média dos Domingos,155,2025
2025-06-01,2,max,Máxima Diária,581,2025
2025-06-01,3,total,Total,22.56,2025
2025-06-01,3,mdu,Média dos Dias Úteis,870,2025
2025-06-01,3,msa,Média dos Sábados,536,2025
2025-06-01,3,mdo,Média dos Domingos,321,2025
2025-06-01,3,max,Máxima Diária,913,2025
2025-06-01,15,total,Total,2.161,2025
2025-06-01,15,mdu,Média dos Dias Úteis,86,2025
2025-06-01,15,msa,Média dos Sábados,46,2025
2025-06-01,15,mdo,Média dos Domingos,24,2025
2025-06-01,15,max,Máxima Diária,89,2025
2025-06-01,NA,total,Total,NA,2025
2025-06-01,NA,mdu,Média dos Dias Úteis,NA,2025
2025-06-01,NA,msa,Média dos Sábados,NA,2025
2025-06-01,NA,mdo,Média dos Domingos,NA,2025
2025-06-01,NA,max,Máxima Diária,NA,2025
2025-07-01,1,total,Total,19.276,2025
2025-07-01,1,mdu,Média dos Dias Úteis,794,2025
2025-07-01,1,msa,Média dos Sábados,471,2025
2025-07-01,1,mdo,Média dos Domingos,262,2025
2025-07-01,1,max,Máxima Diária,832,2025
2025-07-01,2,total,Total,12.352,2025
2025-07-01,2,mdu,Média dos Dias Úteis,528,2025
2025-07-01,2,msa,Média dos Sábados,248,2025
2025-07-01,2,mdo,Média dos Domingos,159,2025
2025-07-01,2,max,Máxima Diária,564,2025
2025-07-01,3,total,Total,22.965,2025
2025-07-01,3,mdu,Média dos Dias Úteis,886,2025
2025-07-01,3,msa,Média dos Sábados,536,2025
2025-07-01,3,mdo,Média dos Domingos,332,2025
2025-07-01,3,max,Máxima Diária,937,2025
2025-07-01,15,total,Total,2.198,2025
2025-07-01,15,mdu,Média dos Dias Úteis,90,2025
2025-07-01,15,msa,Média dos Sábados,44,2025
2025-07-01,15,mdo,Média dos Domingos,27,2025
2025-07-01,15,max,Máxima Diária,93,2025
2025-07-01,NA,total,Total,507.954,2025
2025-07-01,NA,mdu,Média dos Dias Úteis,2.266,2025
2025-07-01,NA,msa,Média dos Sábados,1.289,2025
2025-07-01,NA,mdo,Média dos Domingos,761,2025
2025-07-01,NA,max,Máxima Diária,2.46,2025
2025-08-01,1,total,Total,19.428,2025
2025-08-01,1,mdu,Média dos Dias Úteis,733,2025
2025-08-01,1,msa,Média dos Sábados,471,2025
2025-08-01,1,mdo,Média dos Domingos,272,2025
2025-08-01,1,max,Máxima Diária,773,2025
2025-08-01,2,total,Total,12.583,2025
2025-08-01,2,mdu,Média dos Dias Úteis,491,2025
2025-08-01,2,msa,Média dos Sábados,243,2025
2025-08-01,2,mdo,Média dos Domingos,151,2025
2025-08-01,2,max,Máxima Diária,517,2025
2025-08-01,3,total,Total,NA,2025
2025-08-01,3,mdu,Média dos Dias Úteis,NA,2025
2025-08-01,3,msa,Média dos Sábados,NA,2025
2025-08-01,3,mdo,Média dos Domingos,NA,2025
2025-08-01,3,max,Máxima Diária,NA,2025
2025-08-01,15,total,Total,NA,2025
2025-08-01,15,mdu,Média dos Dias Úteis,NA,2025
2025-08-01,15,msa,Média dos Sábados,NA,2025
2025-08-01,15,mdo,Média dos Domingos,NA,2025
2025-08-01,15,max,Máxima Diária,NA,2025
2025-08-01,NA,total,Total,NA,2025
2025-08-01,NA,mdu,Média dos Dias Úteis,NA,2025
2025-08-01,NA,msa,Média dos Sábados,NA,2025
2025-08-01,NA,mdo,Média dos Domingos,NA,2025
2025-08-01,NA,max,Máxima Diária,NA,2025
2025-09-01,1,total,Total,20.548,2025
2025-09-01,1,mdu,Média dos Dias Úteis,804,2025
2025-09-01,1,msa,Média dos Sábados,477,2025
2025-09-01,1,mdo,Média dos Domingos,258,2025
2025-09-01,1,max,Máxima Diária,847,2025
2025-09-01,2,total,Total,13.354,2025
2025-09-01,2,mdu,Média dos Dias Úteis,540,2025
2025-09-01,2,msa,Média dos Sábados,249,2025
2025-09-01,2,mdo,Média dos Domingos,154,2025
2025-09-01,2,max,Máxima Diária,576,2025
2025-09-01,3,total,Total,NA,2025
2025-09-01,3,mdu,Média dos Dias Úteis,NA,2025
2025-09-01,3,msa,Média dos Sábados,NA,2025
2025-09-01,3,mdo,Média dos Domingos,NA,2025
2025-09-01,3,max,Máxima Diária,NA,2025
2025-09-01,15,total,Total,NA,2025
2025-09-01,15,mdu,Média dos Dias Úteis,NA,2025
2025-09-01,15,msa,Média dos Sábados,NA,2025
2025-09-01,15,mdo,Média dos Domingos,NA,2025
2025-09-01,15,max,Máxima Diária,NA,2025
2025-09-01,NA,total,Total,NA,2025
2025-09-01,NA,mdu,Média dos Dias Úteis,NA,2025
2025-09-01,NA,msa,Média dos Sábados,NA,2025
2025-09-01,NA,mdo,Média dos Domingos,NA,2025
2025-09-01,NA,max,Máxima Diária,NA,2025
2025-10-01,1,total,Total,21.052,2025
2025-10-01,1,mdu,Média dos Dias Úteis,817,2025
2025-10-01,1,msa,Média dos Sábados,476,2025
2025-10-01,1,mdo,Média dos Domingos,295,2025
2025-10-01,1,max,Máxima Diária,848,2025
2025-10-01,2,total,Total,13.784,2025
2025-10-01,2,mdu,Média dos Dias Úteis,547,2025
2025-10-01,2,msa,Média dos Sábados,253,2025
2025-10-01,2,mdo,Média dos Domingos,183,2025
2025-10-01,2,max,Máxima Diária,570,2025
2025-10-01,3,total,Total,NA,2025
2025-10-01,3,mdu,Média dos Dias Úteis,NA,2025
2025-10-01,3,msa,Média dos Sábados,NA,2025
2025-10-01,3,mdo,Média dos Domingos,NA,2025
2025-10-01,3,max,Máxima Diária,NA,2025
2025-10-01,15,total,Total,NA,2025
2025-10-01,15,mdu,Média dos Dias Úteis,NA,2025
2025-10-01,15,msa,Média dos Sábados,NA,2025
2025-10-01,15,mdo,Média dos Domingos,NA,2025
2025-10-01,15,max,Máxima Diária,NA,2025
2025-10-01,NA,total,Total,NA,2025
2025-10-01,NA,mdu,Média dos Dias Úteis,NA,2025
2025-10-01,NA,msa,Média dos Sábados,NA,2025
2025-10-01,NA,mdo,Média dos Domingos,NA,2025
2025-10-01,NA,max,Máxima Diária,NA,2025
2025-11-01,1,total,Total,NA,2025
2025-11-01,1,mdu,Média dos Dias Úteis,NA,2025
2025-11-01,1,msa,Média dos Sábados,NA,2025
2025-11-01,1,mdo,Média dos Domingos,NA,2025
2025-11-01,1,max,Máxima Diária,NA,2025
2025-11-01,2,total,Total,NA,2025
2025-11-01,2,mdu,Média dos Dias Úteis,NA,2025
2025-11-01,2,msa,Média dos Sábados,NA,2025
2025-11-01,2,mdo,Média dos Domingos,NA,2025
2025-11-01,2,max,Máxima Diária,NA,2025
2025-11-01,3,total,Total,194.784,2025
2025-11-01,3,mdu,Média dos Dias Úteis,856,2025
2025-11-01,3,msa,Média dos Sábados,527,2025
2025-11-01,3,mdo,Média dos Domingos,314,2025
2025-11-01,3,max,Máxima Diária,937,2025
2025-11-01,15,total,Total,18.507,2025
2025-11-01,15,mdu,Média dos Dias Úteis,84,2025
2025-11-01,15,msa,Média dos Sábados,44,2025
2025-11-01,15,mdo,Média dos Domingos,24,2025
2025-11-01,15,max,Máxima Diária,94,2025
2025-11-01,NA,total,Total,NA,2025
2025-11-01,NA,mdu,Média dos Dias Úteis,NA,2025
2025-11-01,NA,msa,Média dos Sábados,NA,2025
2025-11-01,NA,mdo,Média dos Domingos,NA,2025
2025-11-01,NA,max,Máxima Diária,NA,2025
2025-12-01,1,total,Total,NA,2025
2025-12-01,1,mdu,Média dos Dias Úteis,NA,2025
2025-12-01,1,msa,Média dos Sábados,NA,2025
2025-12-01,1,mdo,Média dos Domingos,NA,2025
2025-12-01,1,max,Máxima Diária,NA,2025
2025-12-01,2,total,Total,NA,2025
2025-12-01,2,mdu,Média dos Dias Úteis,NA,2025
2025-12-01,2,msa,Média dos Sábados,NA,2025
2025-12-01,2,mdo,Média dos Domingos,NA,2025
2025-12-01,2,max,Máxima Diária,NA,2025
2025-12-01,3,total,Total,NA,2025
2025-12-01,3,mdu,Média dos Dias Úteis,NA,2025
2025-12-01,3,msa,Média dos Sábados,NA,2025
2025-12-01,3,mdo,Média dos Domingos,NA,2025
2025-12-01,3,max,Máxima Diária,NA,2025
2025-12-01,15,total,Total,NA,2025
2025-12-01,15,mdu,Média dos Dias Úteis,NA,2025
2025-12-01,15,msa,Média dos Sábados,NA,2025
2025-12-01,15,mdo,Média dos Domingos,NA,2025
2025-12-01,15,max,Máxima Diária,NA,2025
2025-12-01,NA,total,Total,NA,2025
2025-12-01,NA,mdu,Média dos Dias Úteis,NA,2025
2025-12-01,NA,msa,Média dos Sábados,NA,2025
2025-12-01,NA,mdo,Média dos Domingos,NA,2025
2025-12-01,NA,max,Máxima Diária,NA,2025
