date,year,line_number,station_code,station_name,passengers
2026-03-06,2026,3,cec,Santa Cecília,24.7
2026-03-06,2026,3,deo,Marechal Deodoro,25.7
2026-03-06,2026,3,gbu,Anhangabaú,51
2026-03-06,2026,3,itq,Corinthians-Itaquera,68.7
2026-03-06,2026,3,pca,Patriarca,22.8
2026-03-06,2026,3,pds,Pedro II,15.4
2026-03-06,2026,3,pen,Penha,28.2
2026-03-06,2026,3,pse,Sé,22.3
2026-03-06,2026,3,rep,República,126.6
2026-03-06,2026,3,tat,Tatuapé,77.2
2026-03-06,2026,3,vpa,Guilhermina-Esperança,21.7
2026-03-06,2026,3,vtd,Vila Matilde,27.2
2026-03-06,2026,15,cad,Camilo Haddad,4
2026-03-06,2026,15,fjt,Fazenda da Juta,4.7
2026-03-06,2026,15,igt,Jardim Colonial,13.8
2026-03-06,2026,15,jpl,Jardim Planalto,5.2
2026-03-06,2026,15,mat,São Mateus,18
2026-03-06,2026,15,ort,Oratório,7.7
2026-03-06,2026,15,sap,Sapopemba,10
2026-03-06,2026,15,slu,São Lucas,5.5
2026-03-06,2026,15,vpm,Vila Prudente,10.4
2026-03-06,2026,15,vtl,Vila Tolstói,5.9
2026-03-06,2026,15,vun,Vila União,6.2
2026-03-07,2026,1,anr,Ana Rosa,13.1
2026-03-07,2026,1,arv,Praça da Árvore,9
2026-03-07,2026,1,bto,São Bento,34.6
2026-03-07,2026,1,cdu,Carandiru,5.3
2026-03-07,2026,1,con,Conceição,13.2
2026-03-07,2026,1,jab,Jabaquara,44.7
2026-03-07,2026,1,jpa,Jardim São Paulo-Ayrton Senna,5.4
2026-03-07,2026,1,jqm,São Joaquim,13
2026-03-07,2026,1,jud,São Judas,8.4
2026-03-07,2026,1,lib,Japão-Liberdade,27.7
2026-03-07,2026,1,luz,Luz,66.9
2026-03-07,2026,1,pig,Parada Inglesa,6.5
2026-03-07,2026,1,ppq,Armênia,9.9
2026-03-07,2026,1,pse,Sé,8.8
2026-03-07,2026,1,pso,Paraíso,11.7
2026-03-07,2026,1,san,Santana,26.4
2026-03-07,2026,1,sau,Saúde,15.7
2026-03-07,2026,1,scz,Santa Cruz,54.1
2026-03-07,2026,1,trd,Tiradentes,8
2026-03-07,2026,1,tte,Portuguesa-Tietê,29.4
2026-03-07,2026,1,tuc,Tucuruvi,31.6
2026-03-07,2026,1,vgo,Vergueiro,13
2026-03-07,2026,1,vmn,Vila Mariana,10.6
2026-03-07,2026,2,aip,Alto do Ipiranga,10
2026-03-07,2026,2,anr,Ana Rosa,4.3
2026-03-07,2026,2,bgd,Brigadeiro,24.7
2026-03-07,2026,2,ckb,Chácara Klabin,38.5
2026-03-07,2026,2,cli,Clínicas,7
2026-03-07,2026,2,cns,Consolação,47.4
2026-03-07,2026,2,img,Santos-Imigrantes,7.7
2026-03-07,2026,2,pso,Paraíso,3.7
2026-03-07,2026,2,sac,Sacomã,22.7
2026-03-07,2026,2,sum,Sumaré,4.4
2026-03-07,2026,2,tri,Trianon-Masp,21.7
2026-03-07,2026,2,tti,Tamanduateí,40.5
2026-03-07,2026,2,vmd,Vila Madalena,11.2
2026-03-07,2026,2,vpt,Vila Prudente,9.2
2026-03-07,2026,3,art,Artur Alvim,31.6
2026-03-07,2026,3,bas,Brás,42.3
2026-03-07,2026,3,bel,Belém,20.6
2026-03-07,2026,3,bfu,Palmeiras-Barra Funda,83.8
2026-03-07,2026,3,bre,Bresser-Moóca,16.4
2026-03-07,2026,3,car,Carrão,23.2
2026-03-07,2026,3,cec,Santa Cecília,14
2026-03-07,2026,3,deo,Marechal Deodoro,15.2
2026-03-07,2026,3,gbu,Anhangabaú,25.2
2026-03-07,2026,3,itq,Corinthians-Itaquera,44.3
2026-03-07,2026,3,pca,Patriarca,12.9
2026-03-07,2026,3,pds,Pedro II,9.3
2026-03-07,2026,3,pen,Penha,15.6
2026-03-07,2026,3,pse,Sé,11.2
2026-03-07,2026,3,rep,República,69.9
2026-03-07,2026,3,tat,Tatuapé,61.5
2026-03-07,2026,3,vpa,Guilhermina-Esperança,11.8
2026-03-07,2026,3,vtd,Vila Matilde,14.8
2026-03-07,2026,15,cad,Camilo Haddad,2
2026-03-07,2026,15,fjt,Fazenda da Juta,2.5
2026-03-07,2026,15,igt,Jardim Colonial,6.5
2026-03-07,2026,15,jpl,Jardim Planalto,3.2
2026-03-07,2026,15,mat,São Mateus,10.4
2026-03-07,2026,15,ort,Oratório,3.8
2026-03-07,2026,15,sap,Sapopemba,5.7
2026-03-07,2026,15,slu,São Lucas,3.3
2026-03-07,2026,15,vpm,Vila Prudente,4.8
2026-03-07,2026,15,vtl,Vila Tolstói,3.3
2026-03-07,2026,15,vun,Vila União,3.5
2026-03-08,2026,1,anr,Ana Rosa,7
2026-03-08,2026,1,arv,Praça da Árvore,4.6
2026-03-08,2026,1,bto,São Bento,7.9
2026-03-08,2026,1,cdu,Carandiru,3.6
2026-03-08,2026,1,con,Conceição,6.1
2026-03-08,2026,1,jab,Jabaquara,33.2
2026-03-08,2026,1,jpa,Jardim São Paulo-Ayrton Senna,3.1
2026-03-08,2026,1,jqm,São Joaquim,8.1
2026-03-08,2026,1,jud,São Judas,5
2026-03-08,2026,1,lib,Japão-Liberdade,21.5
2026-03-08,2026,1,luz,Luz,26.9
2026-03-08,2026,1,pig,Parada Inglesa,3.8
2026-03-08,2026,1,ppq,Armênia,5.9
2026-03-08,2026,1,pse,Sé,3.7
2026-03-08,2026,1,pso,Paraíso,6.3
2026-03-08,2026,1,san,Santana,15.5
2026-03-08,2026,1,sau,Saúde,10
2026-03-08,2026,1,scz,Santa Cruz,32.4
2026-03-08,2026,1,trd,Tiradentes,3.7
2026-03-08,2026,1,tte,Portuguesa-Tietê,25.9
2026-03-08,2026,1,tuc,Tucuruvi,19.1
2026-03-08,2026,1,vgo,Vergueiro,7.7
2026-03-08,2026,1,vmn,Vila Mariana,5.1
2026-03-08,2026,2,aip,Alto do Ipiranga,5.5
2026-03-08,2026,2,anr,Ana Rosa,2.9
2026-03-08,2026,2,bgd,Brigadeiro,17.4
2026-03-08,2026,2,ckb,Chácara Klabin,22.4
2026-03-08,2026,2,cli,Clínicas,4.6
2026-03-08,2026,2,cns,Consolação,34.8
2026-03-08,2026,2,img,Santos-Imigrantes,4.3
2026-03-08,2026,2,pso,Paraíso,3
2026-03-08,2026,2,sac,Sacomã,13.3
2026-03-08,2026,2,sum,Sumaré,2.7
2026-03-08,2026,2,tri,Trianon-Masp,20.3
2026-03-08,2026,2,tti,Tamanduateí,24.8
2026-03-08,2026,2,vmd,Vila Madalena,6.4
2026-03-08,2026,2,vpt,Vila Prudente,5.4
2026-03-08,2026,3,art,Artur Alvim,18.3
2026-03-08,2026,3,bas,Brás,20.2
2026-03-08,2026,3,bel,Belém,12.7
2026-03-08,2026,3,bfu,Palmeiras-Barra Funda,57
2026-03-08,2026,3,bre,Bresser-Moóca,10
2026-03-08,2026,3,car,Carrão,11.8
2026-03-08,2026,3,cec,Santa Cecília,8.9
2026-03-08,2026,3,deo,Marechal Deodoro,8.9
2026-03-08,2026,3,gbu,Anhangabaú,13.9
2026-03-08,2026,3,itq,Corinthians-Itaquera,32.4
2026-03-08,2026,3,pca,Patriarca,7.2
2026-03-08,2026,3,pds,Pedro II,7.4
2026-03-08,2026,3,pen,Penha,9.3
2026-03-08,2026,3,pse,Sé,5.6
2026-03-08,2026,3,rep,República,42.3
2026-03-08,2026,3,tat,Tatuapé,40.3
2026-03-08,2026,3,vpa,Guilhermina-Esperança,6.7
2026-03-08,2026,3,vtd,Vila Matilde,9
2026-03-08,2026,15,cad,Camilo Haddad,1
2026-03-08,2026,15,fjt,Fazenda da Juta,1.5
2026-03-08,2026,15,igt,Jardim Colonial,3.3
2026-03-08,2026,15,jpl,Jardim Planalto,1.6
2026-03-08,2026,15,mat,São Mateus,5.5
2026-03-08,2026,15,ort,Oratório,2
2026-03-08,2026,15,sap,Sapopemba,3.1
2026-03-08,2026,15,slu,São Lucas,1.6
2026-03-08,2026,15,vpm,Vila Prudente,2.3
2026-03-08,2026,15,vtl,Vila Tolstói,1.7
2026-03-08,2026,15,vun,Vila União,1.7
2026-03-09,2026,1,anr,Ana Rosa,21.1
2026-03-09,2026,1,arv,Praça da Árvore,14.9
2026-03-09,2026,1,bto,São Bento,48
2026-03-09,2026,1,cdu,Carandiru,11.7
2026-03-09,2026,1,con,Conceição,29.9
2026-03-09,2026,1,jab,Jabaquara,72.1
2026-03-09,2026,1,jpa,Jardim São Paulo-Ayrton Senna,11.9
2026-03-09,2026,1,jqm,São Joaquim,35.1
2026-03-09,2026,1,jud,São Judas,15.4
2026-03-09,2026,1,lib,Japão-Liberdade,20.8
2026-03-09,2026,1,luz,Luz,127
2026-03-09,2026,1,pig,Parada Inglesa,13.6
2026-03-09,2026,1,ppq,Armênia,19.9
2026-03-09,2026,1,pse,Sé,15.2
2026-03-09,2026,1,pso,Paraíso,21.9
2026-03-09,2026,1,san,Santana,48.9
2026-03-09,2026,1,sau,Saúde,25.6
2026-03-09,2026,1,scz,Santa Cruz,93.5
2026-03-09,2026,1,trd,Tiradentes,15.9
2026-03-09,2026,1,tte,Portuguesa-Tietê,44.8
2026-03-09,2026,1,tuc,Tucuruvi,57.2
2026-03-09,2026,1,vgo,Vergueiro,27.6
2026-03-09,2026,1,vmn,Vila Mariana,21.4
2026-03-09,2026,2,aip,Alto do Ipiranga,19.5
2026-03-09,2026,2,anr,Ana Rosa,11.9
2026-03-09,2026,2,bgd,Brigadeiro,49.5
2026-03-09,2026,2,ckb,Chácara Klabin,87.2
2026-03-09,2026,2,cli,Clínicas,23.2
2026-03-09,2026,2,cns,Consolação,101.9
2026-03-09,2026,2,img,Santos-Imigrantes,15.8
2026-03-09,2026,2,pso,Paraíso,12.3
2026-03-09,2026,2,sac,Sacomã,41.7
2026-03-09,2026,2,sum,Sumaré,10.2
2026-03-09,2026,2,tri,Trianon-Masp,52.3
2026-03-09,2026,2,tti,Tamanduateí,80.1
2026-03-09,2026,2,vmd,Vila Madalena,22.1
2026-03-09,2026,2,vpt,Vila Prudente,20.6
2026-03-09,2026,3,art,Artur Alvim,52.8
2026-03-09,2026,3,bas,Brás,67.4
2026-03-09,2026,3,bel,Belém,36.4
2026-03-09,2026,3,bfu,Palmeiras-Barra Funda,146.7
2026-03-09,2026,3,bre,Bresser-Moóca,29.3
2026-03-09,2026,3,car,Carrão,50.9
2026-03-09,2026,3,cec,Santa Cecília,23.5
2026-03-09,2026,3,deo,Marechal Deodoro,24.2
2026-03-09,2026,3,gbu,Anhangabaú,50.4
2026-03-09,2026,3,itq,Corinthians-Itaquera,67.3
2026-03-09,2026,3,pca,Patriarca,22.5
2026-03-09,2026,3,pds,Pedro II,14
2026-03-09,2026,3,pen,Penha,27.7
2026-03-09,2026,3,pse,Sé,21.8
2026-03-09,2026,3,rep,República,119.6
2026-03-09,2026,3,tat,Tatuapé,72.6
2026-03-09,2026,3,vpa,Guilhermina-Esperança,21.5
2026-03-09,2026,3,vtd,Vila Matilde,27.2
2026-03-09,2026,15,cad,Camilo Haddad,3.9
2026-03-09,2026,15,fjt,Fazenda da Juta,4.6
2026-03-09,2026,15,igt,Jardim Colonial,13.5
2026-03-09,2026,15,jpl,Jardim Planalto,5
2026-03-09,2026,15,mat,São Mateus,17.5
2026-03-09,2026,15,ort,Oratório,7.6
2026-03-09,2026,15,sap,Sapopemba,9.8
2026-03-09,2026,15,slu,São Lucas,5.4
2026-03-09,2026,15,vpm,Vila Prudente,10.3
2026-03-09,2026,15,vtl,Vila Tolstói,5.8
2026-03-09,2026,15,vun,Vila União,6.1
2026-03-10,2026,1,anr,Ana Rosa,22.5
2026-03-10,2026,1,arv,Praça da Árvore,16.4
2026-03-10,2026,1,bto,São Bento,47.3
2026-03-10,2026,1,cdu,Carandiru,12.3
2026-03-10,2026,1,con,Conceição,32.5
2026-03-10,2026,1,jab,Jabaquara,70.9
2026-03-10,2026,1,jpa,Jardim São Paulo-Ayrton Senna,12.9
2026-03-10,2026,1,jqm,São Joaquim,37.7
2026-03-10,2026,1,jud,São Judas,16.4
2026-03-10,2026,1,lib,Japão-Liberdade,21.6
2026-03-10,2026,1,luz,Luz,139.4
2026-03-10,2026,1,pig,Parada Inglesa,14.4
2026-03-10,2026,1,ppq,Armênia,19.8
2026-03-10,2026,1,pse,Sé,15.3
2026-03-10,2026,1,pso,Paraíso,23.8
2026-03-10,2026,1,san,Santana,51.5
2026-03-10,2026,1,sau,Saúde,26.4
2026-03-10,2026,1,scz,Santa Cruz,96
2026-03-10,2026,1,trd,Tiradentes,16.4
2026-03-10,2026,1,tte,Portuguesa-Tietê,41.4
2026-03-10,2026,1,tuc,Tucuruvi,59.3
2026-03-10,2026,1,vgo,Vergueiro,28.7
2026-03-10,2026,1,vmn,Vila Mariana,22.6
2026-03-10,2026,2,aip,Alto do Ipiranga,20.7
2026-03-10,2026,2,anr,Ana Rosa,12.7
2026-03-10,2026,2,bgd,Brigadeiro,54.5
2026-03-10,2026,2,ckb,Chácara Klabin,92.4
2026-03-10,2026,2,cli,Clínicas,23.9
2026-03-10,2026,2,cns,Consolação,109.6
2026-03-10,2026,2,img,Santos-Imigrantes,17
2026-03-10,2026,2,pso,Paraíso,13.4
2026-03-10,2026,2,sac,Sacomã,43.9
2026-03-10,2026,2,sum,Sumaré,11
2026-03-10,2026,2,tri,Trianon-Masp,56
2026-03-10,2026,2,tti,Tamanduateí,82.4
2026-03-10,2026,2,vmd,Vila Madalena,24.3
2026-03-10,2026,2,vpt,Vila Prudente,21.8
2026-03-10,2026,3,art,Artur Alvim,54.2
2026-03-10,2026,3,bas,Brás,68.2
2026-03-10,2026,3,bel,Belém,37.1
2026-03-10,2026,3,bfu,Palmeiras-Barra Funda,149.7
2026-03-10,2026,3,bre,Bresser-Moóca,29.6
2026-03-10,2026,3,car,Carrão,53
2026-03-10,2026,3,cec,Santa Cecília,24.3
2026-03-10,2026,3,deo,Marechal Deodoro,25.9
2026-03-10,2026,3,gbu,Anhangabaú,52
2026-03-10,2026,3,itq,Corinthians-Itaquera,67.8
2026-03-10,2026,3,pca,Patriarca,23.1
2026-03-10,2026,3,pds,Pedro II,15.6
2026-03-10,2026,3,pen,Penha,28.8
2026-03-10,2026,3,pse,Sé,22
2026-03-10,2026,3,rep,República,126.6
2026-03-10,2026,3,tat,Tatuapé,74.7
2026-03-10,2026,3,vpa,Guilhermina-Esperança,22.5
2026-03-10,2026,3,vtd,Vila Matilde,28.3
2026-03-10,2026,15,cad,Camilo Haddad,4.2
2026-03-10,2026,15,fjt,Fazenda da Juta,4.8
2026-03-10,2026,15,igt,Jardim Colonial,13.8
2026-03-10,2026,15,jpl,Jardim Planalto,5.1
2026-03-10,2026,15,mat,São Mateus,17.5
2026-03-10,2026,15,ort,Oratório,7.9
2026-03-10,2026,15,sap,Sapopemba,10.1
2026-03-10,2026,15,slu,São Lucas,5.6
2026-03-10,2026,15,vpm,Vila Prudente,10.7
2026-03-10,2026,15,vtl,Vila Tolstói,5.8
2026-03-10,2026,15,vun,Vila União,6.3
2026-03-11,2026,1,anr,Ana Rosa,22.9
2026-03-11,2026,1,arv,Praça da Árvore,16.4
2026-03-11,2026,1,bto,São Bento,48.2
2026-03-11,2026,1,cdu,Carandiru,12.6
2026-03-11,2026,1,con,Conceição,32.6
2026-03-11,2026,1,jab,Jabaquara,72.7
2026-03-11,2026,1,jpa,Jardim São Paulo-Ayrton Senna,13.2
2026-03-11,2026,1,jqm,São Joaquim,37.2
2026-03-11,2026,1,jud,São Judas,16.2
2026-03-11,2026,1,lib,Japão-Liberdade,22.4
2026-03-11,2026,1,luz,Luz,129.2
2026-03-11,2026,1,pig,Parada Inglesa,14.6
2026-03-11,2026,1,ppq,Armênia,20.4
2026-03-11,2026,1,pse,Sé,15.8
2026-03-11,2026,1,pso,Paraíso,23.9
2026-03-11,2026,1,san,Santana,51.3
2026-03-11,2026,1,sau,Saúde,26.9
2026-03-11,2026,1,scz,Santa Cruz,97.9
2026-03-11,2026,1,trd,Tiradentes,16.5
2026-03-11,2026,1,tte,Portuguesa-Tietê,40.8
2026-03-11,2026,1,tuc,Tucuruvi,59.4
2026-03-11,2026,1,vgo,Vergueiro,29.4
2026-03-11,2026,1,vmn,Vila Mariana,22.7
2026-03-11,2026,2,aip,Alto do Ipiranga,21.2
2026-03-11,2026,2,anr,Ana Rosa,12.9
2026-03-11,2026,2,bgd,Brigadeiro,54.1
2026-03-11,2026,2,ckb,Chácara Klabin,93.2
2026-03-11,2026,2,cli,Clínicas,23.8
2026-03-11,2026,2,cns,Consolação,108.7
2026-03-11,2026,2,img,Santos-Imigrantes,17.8
2026-03-11,2026,2,pso,Paraíso,13.4
2026-03-11,2026,2,sac,Sacomã,44.1
2026-03-11,2026,2,sum,Sumaré,11.2
2026-03-11,2026,2,tri,Trianon-Masp,55.8
2026-03-11,2026,2,tti,Tamanduateí,83.5
2026-03-11,2026,2,vmd,Vila Madalena,24.5
2026-03-11,2026,2,vpt,Vila Prudente,22.2
2026-03-11,2026,3,art,Artur Alvim,56.4
2026-03-11,2026,3,bas,Brás,69.7
2026-03-11,2026,3,bel,Belém,38.9
2026-03-11,2026,3,bfu,Palmeiras-Barra Funda,153.1
2026-03-11,2026,3,bre,Bresser-Moóca,28.5
2026-03-11,2026,3,car,Carrão,53.4
2026-03-11,2026,3,cec,Santa Cecília,25.6
2026-03-11,2026,3,deo,Marechal Deodoro,26.9
2026-03-11,2026,3,gbu,Anhangabaú,53.3
2026-03-11,2026,3,itq,Corinthians-Itaquera,75.6
2026-03-11,2026,3,pca,Patriarca,23.6
2026-03-11,2026,3,pds,Pedro II,15.3
2026-03-11,2026,3,pen,Penha,29.4
2026-03-11,2026,3,pse,Sé,22.7
2026-03-11,2026,3,rep,República,129.6
2026-03-11,2026,3,tat,Tatuapé,76.3
2026-03-11,2026,3,vpa,Guilhermina-Esperança,22.4
2026-03-11,2026,3,vtd,Vila Matilde,29.5
2026-03-11,2026,15,cad,Camilo Haddad,4.2
2026-03-11,2026,15,fjt,Fazenda da Juta,4.9
2026-03-11,2026,15,igt,Jardim Colonial,14.3
2026-03-11,2026,15,jpl,Jardim Planalto,5.2
2026-03-11,2026,15,mat,São Mateus,18.1
2026-03-11,2026,15,ort,Oratório,8
2026-03-11,2026,15,sap,Sapopemba,10.1
2026-03-11,2026,15,slu,São Lucas,5.7
2026-03-11,2026,15,vpm,Vila Prudente,10.9
2026-03-11,2026,15,vtl,Vila Tolstói,6.1
2026-03-11,2026,15,vun,Vila União,6.4
2026-03-12,2026,1,anr,Ana Rosa,22.2
2026-03-12,2026,1,arv,Praça da Árvore,16
2026-03-12,2026,1,bto,São Bento,45.4
2026-03-12,2026,1,cdu,Carandiru,12.2
2026-03-12,2026,1,con,Conceição,30.9
2026-03-12,2026,1,jab,Jabaquara,70.5
2026-03-12,2026,1,jpa,Jardim São Paulo-Ayrton Senna,12.7
2026-03-12,2026,1,jqm,São Joaquim,35.6
2026-03-12,2026,1,jud,São Judas,16.3
2026-03-12,2026,1,lib,Japão-Liberdade,21.2
2026-03-12,2026,1,luz,Luz,122.7
2026-03-12,2026,1,pig,Parada Inglesa,14.1
2026-03-12,2026,1,ppq,Armênia,20.9
2026-03-12,2026,1,pse,Sé,14.8
2026-03-12,2026,1,pso,Paraíso,23
2026-03-12,2026,1,san,Santana,49.6
2026-03-12,2026,1,sau,Saúde,25.8
2026-03-12,2026,1,scz,Santa Cruz,101.1
2026-03-12,2026,1,trd,Tiradentes,16.4
2026-03-12,2026,1,tte,Portuguesa-Tietê,41.4
2026-03-12,2026,1,tuc,Tucuruvi,57.6
2026-03-12,2026,1,vgo,Vergueiro,28.6
2026-03-12,2026,1,vmn,Vila Mariana,22.4
2026-03-12,2026,2,aip,Alto do Ipiranga,20.4
2026-03-12,2026,2,anr,Ana Rosa,12.5
2026-03-12,2026,2,bgd,Brigadeiro,52.1
2026-03-12,2026,2,ckb,Chácara Klabin,90.7
2026-03-12,2026,2,cli,Clínicas,23.4
2026-03-12,2026,2,cns,Consolação,107.1
2026-03-12,2026,2,img,Santos-Imigrantes,17.4
2026-03-12,2026,2,pso,Paraíso,12.9
2026-03-12,2026,2,sac,Sacomã,42.5
2026-03-12,2026,2,sum,Sumaré,10.8
2026-03-12,2026,2,tri,Trianon-Masp,54
2026-03-12,2026,2,tti,Tamanduateí,80.3
2026-03-12,2026,2,vmd,Vila Madalena,23.7
2026-03-12,2026,2,vpt,Vila Prudente,20.8
2026-03-12,2026,3,art,Artur Alvim,53.4
2026-03-12,2026,3,bas,Brás,63.9
2026-03-12,2026,3,bel,Belém,36.8
2026-03-12,2026,3,bfu,Palmeiras-Barra Funda,145.4
2026-03-12,2026,3,bre,Bresser-Moóca,27.4
2026-03-12,2026,3,car,Carrão,49.9
2026-03-12,2026,3,cec,Santa Cecília,23.8
2026-03-12,2026,3,deo,Marechal Deodoro,25.7
2026-03-12,2026,3,gbu,Anhangabaú,51.1
2026-03-12,2026,3,itq,Corinthians-Itaquera,66.4
2026-03-12,2026,3,pca,Patriarca,22.7
2026-03-12,2026,3,pds,Pedro II,14.2
2026-03-12,2026,3,pen,Penha,27.9
2026-03-12,2026,3,pse,Sé,21.3
2026-03-12,2026,3,rep,República,125.7
2026-03-12,2026,3,tat,Tatuapé,76.2
2026-03-12,2026,3,vpa,Guilhermina-Esperança,21.7
2026-03-12,2026,3,vtd,Vila Matilde,27.3
2026-03-12,2026,15,cad,Camilo Haddad,4.1
2026-03-12,2026,15,fjt,Fazenda da Juta,4.8
2026-03-12,2026,15,igt,Jardim Colonial,13.9
2026-03-12,2026,15,jpl,Jardim Planalto,5
2026-03-12,2026,15,mat,São Mateus,17.7
2026-03-12,2026,15,ort,Oratório,7.6
2026-03-12,2026,15,sap,Sapopemba,9.8
2026-03-12,2026,15,slu,São Lucas,5.5
2026-03-12,2026,15,vpm,Vila Prudente,10.5
2026-03-12,2026,15,vtl,Vila Tolstói,5.9
2026-03-12,2026,15,vun,Vila União,6.2
2026-03-13,2026,1,anr,Ana Rosa,21.8
2026-03-13,2026,1,arv,Praça da Árvore,16.3
2026-03-13,2026,1,bto,São Bento,49.9
2026-03-13,2026,1,cdu,Carandiru,11.9
2026-03-13,2026,1,con,Conceição,27.8
2026-03-13,2026,1,jab,Jabaquara,74
2026-03-13,2026,1,jpa,Jardim São Paulo-Ayrton Senna,12.4
2026-03-13,2026,1,jqm,São Joaquim,34
2026-03-13,2026,1,jud,São Judas,16.2
2026-03-13,2026,1,lib,Japão-Liberdade,25
2026-03-13,2026,1,luz,Luz,131.7
2026-03-13,2026,1,pig,Parada Inglesa,13.4
2026-03-13,2026,1,ppq,Armênia,19.3
2026-03-13,2026,1,pse,Sé,15.5
2026-03-13,2026,1,pso,Paraíso,21.7
2026-03-13,2026,1,san,Santana,50.2
2026-03-13,2026,1,sau,Saúde,27
2026-03-13,2026,1,scz,Santa Cruz,95.4
2026-03-13,2026,1,trd,Tiradentes,16.1
2026-03-13,2026,1,tte,Portuguesa-Tietê,42.1
2026-03-13,2026,1,tuc,Tucuruvi,58.3
2026-03-13,2026,1,vgo,Vergueiro,27.5
2026-03-13,2026,1,vmn,Vila Mariana,22.1
2026-03-13,2026,2,aip,Alto do Ipiranga,19.8
2026-03-13,2026,2,anr,Ana Rosa,12.3
2026-03-13,2026,2,bgd,Brigadeiro,50.7
2026-03-13,2026,2,ckb,Chácara Klabin,86.8
2026-03-13,2026,2,cli,Clínicas,22.4
2026-03-13,2026,2,cns,Consolação,100.6
2026-03-13,2026,2,img,Santos-Imigrantes,17.3
2026-03-13,2026,2,pso,Paraíso,12.2
2026-03-13,2026,2,sac,Sacomã,42.5
2026-03-13,2026,2,sum,Sumaré,10.4
2026-03-13,2026,2,tri,Trianon-Masp,50.3
2026-03-13,2026,2,tti,Tamanduateí,80.5
2026-03-13,2026,2,vmd,Vila Madalena,22.3
2026-03-13,2026,2,vpt,Vila Prudente,20.1
2026-03-13,2026,3,art,Artur Alvim,55
2026-03-13,2026,3,bas,Brás,69.5
2026-03-13,2026,3,bel,Belém,38.3
2026-03-13,2026,3,bfu,Palmeiras-Barra Funda,157.8
2026-03-13,2026,3,bre,Bresser-Moóca,29.5
2026-03-13,2026,3,car,Carrão,49.2
2026-03-13,2026,3,cec,Santa Cecília,24.5
2026-03-13,2026,3,deo,Marechal Deodoro,26
2026-03-13,2026,3,gbu,Anhangabaú,50.9
2026-03-13,2026,3,itq,Corinthians-Itaquera,67.9
2026-03-13,2026,3,pca,Patriarca,22.9
2026-03-13,2026,3,pds,Pedro II,15.7
2026-03-13,2026,3,pen,Penha,28.4
2026-03-13,2026,3,pse,Sé,22.4
2026-03-13,2026,3,rep,República,125.6
2026-03-13,2026,3,tat,Tatuapé,75.9
2026-03-13,2026,3,vpa,Guilhermina-Esperança,22.1
2026-03-13,2026,3,vtd,Vila Matilde,27.6
2026-03-13,2026,15,cad,Camilo Haddad,4
2026-03-13,2026,15,fjt,Fazenda da Juta,4.8
2026-03-13,2026,15,igt,Jardim Colonial,14.1
2026-03-13,2026,15,jpl,Jardim Planalto,5.1
2026-03-13,2026,15,mat,São Mateus,18.1
2026-03-13,2026,15,ort,Oratório,7.8
2026-03-13,2026,15,sap,Sapopemba,10.2
2026-03-13,2026,15,slu,São Lucas,5.7
2026-03-13,2026,15,vpm,Vila Prudente,10.7
2026-03-13,2026,15,vtl,Vila Tolstói,5.9
2026-03-13,2026,15,vun,Vila União,6.3
2026-03-14,2026,1,anr,Ana Rosa,14
2026-03-14,2026,1,arv,Praça da Árvore,9.8
2026-03-14,2026,1,bto,São Bento,36
2026-03-14,2026,1,cdu,Carandiru,5.6
2026-03-14,2026,1,con,Conceição,14
2026-03-14,2026,1,jab,Jabaquara,45.9
2026-03-14,2026,1,jpa,Jardim São Paulo-Ayrton Senna,6.2
2026-03-14,2026,1,jqm,São Joaquim,14.1
2026-03-14,2026,1,jud,São Judas,9
2026-03-14,2026,1,lib,Japão-Liberdade,30.4
2026-03-14,2026,1,luz,Luz,76.7
2026-03-14,2026,1,pig,Parada Inglesa,7.3
2026-03-14,2026,1,ppq,Armênia,10.6
2026-03-14,2026,1,pse,Sé,9.4
2026-03-14,2026,1,pso,Paraíso,13.1
2026-03-14,2026,1,san,Santana,28.8
2026-03-14,2026,1,sau,Saúde,16.6
2026-03-14,2026,1,scz,Santa Cruz,56.7
2026-03-14,2026,1,trd,Tiradentes,9.4
2026-03-14,2026,1,tte,Portuguesa-Tietê,28.8
2026-03-14,2026,1,tuc,Tucuruvi,34.6
2026-03-14,2026,1,vgo,Vergueiro,13.7
2026-03-14,2026,1,vmn,Vila Mariana,11.1
2026-03-14,2026,2,aip,Alto do Ipiranga,10.2
2026-03-14,2026,2,anr,Ana Rosa,4.7
2026-03-14,2026,2,bgd,Brigadeiro,24.7
2026-03-14,2026,2,ckb,Chácara Klabin,40
2026-03-14,2026,2,cli,Clínicas,7.3
2026-03-14,2026,2,cns,Consolação,50.5
2026-03-14,2026,2,img,Santos-Imigrantes,8.3
2026-03-14,2026,2,pso,Paraíso,4.1
2026-03-14,2026,2,sac,Sacomã,24
2026-03-14,2026,2,sum,Sumaré,5.2
2026-03-14,2026,2,tri,Trianon-Masp,21.4
2026-03-14,2026,2,tti,Tamanduateí,42.6
2026-03-14,2026,2,vmd,Vila Madalena,12.1
2026-03-14,2026,2,vpt,Vila Prudente,9.5
2026-03-14,2026,3,art,Artur Alvim,33.4
2026-03-14,2026,3,bas,Brás,44.9
2026-03-14,2026,3,bel,Belém,23
2026-03-14,2026,3,bfu,Palmeiras-Barra Funda,101.2
2026-03-14,2026,3,bre,Bresser-Moóca,17.6
2026-03-14,2026,3,car,Carrão,25.3
