date,year,line_number,station_code,station_name,passengers
2026-01-13,2026,4,NA,Higienópolis - Mackenzie,17305
2026-01-13,2026,4,NA,Luz,5329
2026-01-13,2026,4,NA,Oscar Freire,23052
2026-01-13,2026,4,NA,Paulista,20186
2026-01-13,2026,4,NA,Pinheiros,10203
2026-01-13,2026,4,NA,São Paulo - Morumbi,21125
2026-01-13,2026,4,NA,Vila Sônia,45547
2026-01-13,2026,5,NA,AACD-Servidor,11164
2026-01-13,2026,5,NA,Adolfo Pinheiro,10617
2026-01-13,2026,5,NA,Alto da Boa Vista,5058
2026-01-13,2026,5,NA,Borba Gato,11194
2026-01-13,2026,5,NA,Brooklin,16589
2026-01-13,2026,5,NA,Campo Belo,12434
2026-01-13,2026,5,NA,Campo Limpo,32404
2026-01-13,2026,5,NA,Capão Redondo,86016
2026-01-13,2026,5,NA,Chácara Klabin,82696
2026-01-13,2026,5,NA,Eucaliptos,16662
2026-01-13,2026,5,NA,Giovanni Gronchi,20087
2026-01-13,2026,5,NA,Hospital São Paulo,10351
2026-01-13,2026,5,NA,Largo Treze,29207
2026-01-13,2026,5,NA,Moema,18738
2026-01-13,2026,5,NA,Santa Cruz,56899
2026-01-13,2026,5,NA,Santo Amaro,89371
2026-01-13,2026,5,NA,Vila das Belezas,12862
2026-01-14,2026,4,NA,Butantã,30766
2026-01-14,2026,4,NA,Faria Lima,33799
2026-01-14,2026,4,NA,Fradique Coutinho,19248
2026-01-14,2026,4,NA,Higienópolis - Mackenzie,18042
2026-01-14,2026,4,NA,Luz,5390
2026-01-14,2026,4,NA,Oscar Freire,23960
2026-01-14,2026,4,NA,Paulista,20318
2026-01-14,2026,4,NA,Pinheiros,10449
2026-01-14,2026,4,NA,São Paulo - Morumbi,21527
2026-01-14,2026,4,NA,Vila Sônia,46195
2026-01-14,2026,5,NA,AACD-Servidor,11442
2026-01-14,2026,5,NA,Adolfo Pinheiro,11116
2026-01-14,2026,5,NA,Alto da Boa Vista,5380
2026-01-14,2026,5,NA,Borba Gato,11366
2026-01-14,2026,5,NA,Brooklin,16812
2026-01-14,2026,5,NA,Campo Belo,12704
2026-01-14,2026,5,NA,Campo Limpo,32015
2026-01-14,2026,5,NA,Capão Redondo,88188
2026-01-14,2026,5,NA,Chácara Klabin,85467
2026-01-14,2026,5,NA,Eucaliptos,17544
2026-01-14,2026,5,NA,Giovanni Gronchi,20655
2026-01-14,2026,5,NA,Hospital São Paulo,9624
2026-01-14,2026,5,NA,Largo Treze,29450
2026-01-14,2026,5,NA,Moema,19407
2026-01-14,2026,5,NA,Santa Cruz,57499
2026-01-14,2026,5,NA,Santo Amaro,92185
2026-01-14,2026,5,NA,Vila das Belezas,13105
2026-01-15,2026,4,NA,Butantã,30233
2026-01-15,2026,4,NA,Faria Lima,33441
2026-01-15,2026,4,NA,Fradique Coutinho,18970
2026-01-15,2026,4,NA,Higienópolis - Mackenzie,17808
2026-01-15,2026,4,NA,Luz,5564
2026-01-15,2026,4,NA,Oscar Freire,23630
2026-01-15,2026,4,NA,Paulista,19283
2026-01-15,2026,4,NA,Pinheiros,9953
2026-01-15,2026,4,NA,São Paulo - Morumbi,22456
2026-01-15,2026,4,NA,Vila Sônia,45979
2026-01-15,2026,5,NA,AACD-Servidor,11353
2026-01-15,2026,5,NA,Adolfo Pinheiro,11059
2026-01-15,2026,5,NA,Alto da Boa Vista,5354
2026-01-15,2026,5,NA,Borba Gato,11361
2026-01-15,2026,5,NA,Brooklin,16665
2026-01-15,2026,5,NA,Campo Belo,12704
2026-01-15,2026,5,NA,Campo Limpo,32648
2026-01-15,2026,5,NA,Capão Redondo,87457
2026-01-15,2026,5,NA,Chácara Klabin,84372
2026-01-15,2026,5,NA,Eucaliptos,17220
2026-01-15,2026,5,NA,Giovanni Gronchi,20416
2026-01-15,2026,5,NA,Hospital São Paulo,11771
2026-01-15,2026,5,NA,Largo Treze,29635
2026-01-15,2026,5,NA,Moema,19414
2026-01-15,2026,5,NA,Santa Cruz,57130
2026-01-15,2026,5,NA,Santo Amaro,90927
2026-01-15,2026,5,NA,Vila das Belezas,12774
2026-01-16,2026,4,NA,Butantã,29309
2026-01-16,2026,4,NA,Faria Lima,30014
2026-01-16,2026,4,NA,Fradique Coutinho,16868
2026-01-16,2026,4,NA,Higienópolis - Mackenzie,17674
2026-01-16,2026,4,NA,Luz,5526
2026-01-16,2026,4,NA,Oscar Freire,22567
2026-01-16,2026,4,NA,Paulista,18079
2026-01-16,2026,4,NA,Pinheiros,8491
2026-01-16,2026,4,NA,São Paulo - Morumbi,23305
2026-01-16,2026,4,NA,Vila Sônia,44617
2026-01-16,2026,5,NA,AACD-Servidor,10918
2026-01-16,2026,5,NA,Adolfo Pinheiro,11049
2026-01-16,2026,5,NA,Alto da Boa Vista,5211
2026-01-16,2026,5,NA,Borba Gato,9216
2026-01-16,2026,5,NA,Brooklin,15435
2026-01-16,2026,5,NA,Campo Belo,11599
2026-01-16,2026,5,NA,Campo Limpo,32414
2026-01-16,2026,5,NA,Capão Redondo,88276
2026-01-16,2026,5,NA,Chácara Klabin,77568
2026-01-16,2026,5,NA,Eucaliptos,16960
2026-01-16,2026,5,NA,Giovanni Gronchi,21254
2026-01-16,2026,5,NA,Hospital São Paulo,10045
2026-01-16,2026,5,NA,Largo Treze,28419
2026-01-16,2026,5,NA,Moema,18551
2026-01-16,2026,5,NA,Santa Cruz,55118
2026-01-16,2026,5,NA,Santo Amaro,87071
2026-01-16,2026,5,NA,Vila das Belezas,12801
2026-01-17,2026,4,NA,Butantã,17497
2026-01-17,2026,4,NA,Faria Lima,17207
2026-01-17,2026,4,NA,Fradique Coutinho,10520
2026-01-17,2026,4,NA,Higienópolis - Mackenzie,11018
2026-01-17,2026,4,NA,Luz,3651
2026-01-17,2026,4,NA,Oscar Freire,11834
2026-01-17,2026,4,NA,Paulista,8284
2026-01-17,2026,4,NA,Pinheiros,3269
2026-01-17,2026,4,NA,São Paulo - Morumbi,11988
2026-01-17,2026,4,NA,Vila Sônia,26907
2026-01-17,2026,5,NA,AACD-Servidor,5350
2026-01-17,2026,5,NA,Adolfo Pinheiro,6934
2026-01-17,2026,5,NA,Alto da Boa Vista,2291
2026-01-17,2026,5,NA,Borba Gato,3337
2026-01-17,2026,5,NA,Brooklin,6949
2026-01-17,2026,5,NA,Campo Belo,4741
2026-01-17,2026,5,NA,Campo Limpo,21105
2026-01-17,2026,5,NA,Capão Redondo,54122
2026-01-17,2026,5,NA,Chácara Klabin,37393
2026-01-17,2026,5,NA,Eucaliptos,10243
2026-01-17,2026,5,NA,Giovanni Gronchi,12831
2026-01-17,2026,5,NA,Hospital São Paulo,3758
2026-01-17,2026,5,NA,Largo Treze,22363
2026-01-17,2026,5,NA,Moema,8588
2026-01-17,2026,5,NA,Santa Cruz,35384
2026-01-17,2026,5,NA,Santo Amaro,50788
2026-01-17,2026,5,NA,Vila das Belezas,8605
2026-01-18,2026,4,NA,Butantã,10666
2026-01-18,2026,4,NA,Faria Lima,10842
2026-01-18,2026,4,NA,Fradique Coutinho,5884
2026-01-18,2026,4,NA,Higienópolis - Mackenzie,7197
2026-01-18,2026,4,NA,Luz,1916
2026-01-18,2026,4,NA,Oscar Freire,6161
2026-01-18,2026,4,NA,Paulista,5990
2026-01-18,2026,4,NA,Pinheiros,1730
2026-01-18,2026,4,NA,São Paulo - Morumbi,6907
2026-01-18,2026,4,NA,Vila Sônia,15433
2026-01-18,2026,5,NA,AACD-Servidor,5040
2026-01-18,2026,5,NA,Adolfo Pinheiro,2575
2026-01-18,2026,5,NA,Alto da Boa Vista,939
2026-01-18,2026,5,NA,Borba Gato,1315
2026-01-18,2026,5,NA,Brooklin,3666
2026-01-18,2026,5,NA,Campo Belo,2232
2026-01-18,2026,5,NA,Campo Limpo,11626
2026-01-18,2026,5,NA,Capão Redondo,29638
2026-01-18,2026,5,NA,Chácara Klabin,22077
2026-01-18,2026,5,NA,Eucaliptos,5213
2026-01-18,2026,5,NA,Giovanni Gronchi,7757
2026-01-18,2026,5,NA,Hospital São Paulo,2020
2026-01-18,2026,5,NA,Largo Treze,8844
2026-01-18,2026,5,NA,Moema,4287
2026-01-18,2026,5,NA,Santa Cruz,23756
2026-01-18,2026,5,NA,Santo Amaro,27995
2026-01-18,2026,5,NA,Vila das Belezas,4573
2026-01-19,2026,4,NA,Butantã,29134
2026-01-19,2026,4,NA,Faria Lima,31258
2026-01-19,2026,4,NA,Fradique Coutinho,17284
2026-01-19,2026,4,NA,Higienópolis - Mackenzie,16777
2026-01-19,2026,4,NA,Luz,5330
2026-01-19,2026,4,NA,Oscar Freire,22436
2026-01-19,2026,4,NA,Paulista,18384
2026-01-19,2026,4,NA,Pinheiros,9419
2026-01-19,2026,4,NA,São Paulo - Morumbi,20676
2026-01-19,2026,4,NA,Vila Sônia,44355
2026-01-19,2026,5,NA,AACD-Servidor,11441
2026-01-19,2026,5,NA,Adolfo Pinheiro,10690
2026-01-19,2026,5,NA,Alto da Boa Vista,5040
2026-01-19,2026,5,NA,Borba Gato,10353
2026-01-19,2026,5,NA,Brooklin,15970
2026-01-19,2026,5,NA,Campo Belo,12181
2026-01-19,2026,5,NA,Campo Limpo,31614
2026-01-19,2026,5,NA,Capão Redondo,85111
2026-01-19,2026,5,NA,Chácara Klabin,80325
2026-01-19,2026,5,NA,Eucaliptos,15991
2026-01-19,2026,5,NA,Giovanni Gronchi,19542
2026-01-19,2026,5,NA,Hospital São Paulo,10568
2026-01-19,2026,5,NA,Largo Treze,28270
2026-01-19,2026,5,NA,Moema,18573
2026-01-19,2026,5,NA,Santa Cruz,56320
2026-01-19,2026,5,NA,Santo Amaro,85472
2026-01-19,2026,5,NA,Vila das Belezas,12426
2026-01-20,2026,4,NA,Butantã,31422
2026-01-20,2026,4,NA,Faria Lima,35752
2026-01-20,2026,4,NA,Fradique Coutinho,19704
2026-01-20,2026,4,NA,Higienópolis - Mackenzie,18493
2026-01-20,2026,4,NA,Luz,5573
2026-01-20,2026,4,NA,Oscar Freire,24536
2026-01-20,2026,4,NA,Paulista,21179
2026-01-20,2026,4,NA,Pinheiros,10601
2026-01-20,2026,4,NA,São Paulo - Morumbi,22066
2026-01-20,2026,4,NA,Vila Sônia,47595
2026-01-20,2026,5,NA,AACD-Servidor,11922
2026-01-20,2026,5,NA,Adolfo Pinheiro,11499
2026-01-20,2026,5,NA,Alto da Boa Vista,5580
2026-01-20,2026,5,NA,Borba Gato,11621
2026-01-20,2026,5,NA,Brooklin,17387
2026-01-20,2026,5,NA,Campo Belo,13255
2026-01-20,2026,5,NA,Campo Limpo,33354
2026-01-20,2026,5,NA,Capão Redondo,89625
2026-01-20,2026,5,NA,Chácara Klabin,87214
2026-01-20,2026,5,NA,Eucaliptos,17816
2026-01-20,2026,5,NA,Giovanni Gronchi,21115
2026-01-20,2026,5,NA,Hospital São Paulo,10978
2026-01-20,2026,5,NA,Largo Treze,31108
2026-01-20,2026,5,NA,Moema,20201
2026-01-20,2026,5,NA,Santa Cruz,59516
2026-01-20,2026,5,NA,Santo Amaro,91411
2026-01-20,2026,5,NA,Vila das Belezas,13238
2026-01-21,2026,4,NA,Butantã,31590
2026-01-21,2026,4,NA,Faria Lima,35974
2026-01-21,2026,4,NA,Fradique Coutinho,20128
2026-01-21,2026,4,NA,Higienópolis - Mackenzie,18780
2026-01-21,2026,4,NA,Luz,5671
2026-01-21,2026,4,NA,Oscar Freire,24875
2026-01-21,2026,4,NA,Paulista,21023
2026-01-21,2026,4,NA,Pinheiros,10655
2026-01-21,2026,4,NA,São Paulo - Morumbi,31708
2026-01-21,2026,4,NA,Vila Sônia,47960
2026-01-21,2026,5,NA,AACD-Servidor,11705
2026-01-21,2026,5,NA,Adolfo Pinheiro,11529
2026-01-21,2026,5,NA,Alto da Boa Vista,5466
2026-01-21,2026,5,NA,Borba Gato,11677
2026-01-21,2026,5,NA,Brooklin,17294
2026-01-21,2026,5,NA,Campo Belo,13234
2026-01-21,2026,5,NA,Campo Limpo,32840
2026-01-21,2026,5,NA,Capão Redondo,89474
2026-01-21,2026,5,NA,Chácara Klabin,86919
2026-01-21,2026,5,NA,Eucaliptos,17766
2026-01-21,2026,5,NA,Giovanni Gronchi,20828
2026-01-21,2026,5,NA,Hospital São Paulo,10809
2026-01-21,2026,5,NA,Largo Treze,29905
2026-01-21,2026,5,NA,Moema,20253
2026-01-21,2026,5,NA,Santa Cruz,58401
2026-01-21,2026,5,NA,Santo Amaro,92125
2026-01-21,2026,5,NA,Vila das Belezas,13337
2026-01-22,2026,4,NA,Butantã,31598
2026-01-22,2026,4,NA,Faria Lima,35216
2026-01-22,2026,4,NA,Fradique Coutinho,19896
2026-01-22,2026,4,NA,Higienópolis - Mackenzie,19309
2026-01-22,2026,4,NA,Luz,5562
2026-01-22,2026,4,NA,Oscar Freire,25225
2026-01-22,2026,4,NA,Paulista,20753
2026-01-22,2026,4,NA,Pinheiros,10349
2026-01-22,2026,4,NA,São Paulo - Morumbi,25674
2026-01-22,2026,4,NA,Vila Sônia,47649
2026-01-22,2026,5,NA,AACD-Servidor,11258
2026-01-22,2026,5,NA,Adolfo Pinheiro,11313
2026-01-22,2026,5,NA,Alto da Boa Vista,5389
2026-01-22,2026,5,NA,Borba Gato,11383
2026-01-22,2026,5,NA,Brooklin,17315
2026-01-22,2026,5,NA,Campo Belo,13047
2026-01-22,2026,5,NA,Campo Limpo,33143
2026-01-22,2026,5,NA,Capão Redondo,89679
2026-01-22,2026,5,NA,Chácara Klabin,86433
2026-01-22,2026,5,NA,Eucaliptos,17777
2026-01-22,2026,5,NA,Giovanni Gronchi,20684
2026-01-22,2026,5,NA,Hospital São Paulo,10940
2026-01-22,2026,5,NA,Largo Treze,29534
2026-01-22,2026,5,NA,Moema,20081
2026-01-22,2026,5,NA,Santa Cruz,58371
2026-01-22,2026,5,NA,Santo Amaro,92676
2026-01-22,2026,5,NA,Vila das Belezas,13376
2026-01-23,2026,4,NA,Butantã,30047
2026-01-23,2026,4,NA,Faria Lima,30957
2026-01-23,2026,4,NA,Fradique Coutinho,17317
2026-01-23,2026,4,NA,Higienópolis - Mackenzie,18778
2026-01-23,2026,4,NA,Luz,5733
2026-01-23,2026,4,NA,Oscar Freire,23693
2026-01-23,2026,4,NA,Paulista,18760
2026-01-23,2026,4,NA,Pinheiros,8713
2026-01-23,2026,4,NA,São Paulo - Morumbi,23530
2026-01-23,2026,4,NA,Vila Sônia,46568
2026-01-23,2026,5,NA,AACD-Servidor,11165
2026-01-23,2026,5,NA,Adolfo Pinheiro,11108
2026-01-23,2026,5,NA,Alto da Boa Vista,5004
2026-01-23,2026,5,NA,Borba Gato,9318
2026-01-23,2026,5,NA,Brooklin,15883
2026-01-23,2026,5,NA,Campo Belo,12349
2026-01-23,2026,5,NA,Campo Limpo,33235
2026-01-23,2026,5,NA,Capão Redondo,89518
2026-01-23,2026,5,NA,Chácara Klabin,79935
2026-01-23,2026,5,NA,Eucaliptos,17135
2026-01-23,2026,5,NA,Giovanni Gronchi,20878
2026-01-23,2026,5,NA,Hospital São Paulo,10366
2026-01-23,2026,5,NA,Largo Treze,30147
2026-01-23,2026,5,NA,Moema,19180
2026-01-23,2026,5,NA,Santa Cruz,56378
2026-01-23,2026,5,NA,Santo Amaro,89375
2026-01-23,2026,5,NA,Vila das Belezas,13349
2026-01-24,2026,4,NA,Butantã,18196
2026-01-24,2026,4,NA,Faria Lima,15302
2026-01-24,2026,4,NA,Fradique Coutinho,10789
2026-01-24,2026,4,NA,Higienópolis - Mackenzie,11562
2026-01-24,2026,4,NA,Luz,3895
2026-01-24,2026,4,NA,Oscar Freire,11964
2026-01-24,2026,4,NA,Paulista,8879
2026-01-24,2026,4,NA,Pinheiros,3568
2026-01-24,2026,4,NA,São Paulo - Morumbi,12285
2026-01-24,2026,4,NA,Vila Sônia,27708
2026-01-24,2026,5,NA,AACD-Servidor,5114
2026-01-24,2026,5,NA,Adolfo Pinheiro,7154
2026-01-24,2026,5,NA,Alto da Boa Vista,2338
2026-01-24,2026,5,NA,Borba Gato,3193
2026-01-24,2026,5,NA,Brooklin,7106
2026-01-24,2026,5,NA,Campo Belo,5160
2026-01-24,2026,5,NA,Campo Limpo,21551
2026-01-24,2026,5,NA,Capão Redondo,54890
2026-01-24,2026,5,NA,Chácara Klabin,38571
2026-01-24,2026,5,NA,Eucaliptos,8527
2026-01-24,2026,5,NA,Giovanni Gronchi,12768
2026-01-24,2026,5,NA,Hospital São Paulo,3538
2026-01-24,2026,5,NA,Largo Treze,22953
2026-01-24,2026,5,NA,Moema,8581
2026-01-24,2026,5,NA,Santa Cruz,36668
2026-01-24,2026,5,NA,Santo Amaro,51929
2026-01-24,2026,5,NA,Vila das Belezas,8812
2026-01-25,2026,4,NA,Butantã,11548
2026-01-25,2026,4,NA,Faria Lima,8987
2026-01-25,2026,4,NA,Fradique Coutinho,6462
2026-01-25,2026,4,NA,Higienópolis - Mackenzie,7919
2026-01-25,2026,4,NA,Luz,2022
2026-01-25,2026,4,NA,Oscar Freire,6288
2026-01-25,2026,4,NA,Paulista,7180
2026-01-25,2026,4,NA,Pinheiros,2439
2026-01-25,2026,4,NA,São Paulo - Morumbi,7011
2026-01-25,2026,4,NA,Vila Sônia,16492
2026-01-25,2026,5,NA,AACD-Servidor,4228
2026-01-25,2026,5,NA,Adolfo Pinheiro,2824
2026-01-25,2026,5,NA,Alto da Boa Vista,938
2026-01-25,2026,5,NA,Borba Gato,1344
2026-01-25,2026,5,NA,Brooklin,3637
2026-01-25,2026,5,NA,Campo Belo,2302
2026-01-25,2026,5,NA,Campo Limpo,12063
2026-01-25,2026,5,NA,Capão Redondo,31041
2026-01-25,2026,5,NA,Chácara Klabin,23716
2026-01-25,2026,5,NA,Eucaliptos,4327
2026-01-25,2026,5,NA,Giovanni Gronchi,7784
2026-01-25,2026,5,NA,Hospital São Paulo,2145
2026-01-25,2026,5,NA,Largo Treze,9299
2026-01-25,2026,5,NA,Moema,4175
2026-01-25,2026,5,NA,Santa Cruz,24126
2026-01-25,2026,5,NA,Santo Amaro,29001
2026-01-25,2026,5,NA,Vila das Belezas,4746
2026-01-26,2026,4,NA,Butantã,30568
2026-01-26,2026,4,NA,Faria Lima,32542
2026-01-26,2026,4,NA,Fradique Coutinho,18178
2026-01-26,2026,4,NA,Higienópolis - Mackenzie,18212
2026-01-26,2026,4,NA,Luz,5515
2026-01-26,2026,4,NA,Oscar Freire,23771
2026-01-26,2026,4,NA,Paulista,20592
2026-01-26,2026,4,NA,Pinheiros,9786
2026-01-26,2026,4,NA,São Paulo - Morumbi,21472
2026-01-26,2026,4,NA,Vila Sônia,46722
2026-01-26,2026,5,NA,AACD-Servidor,12591
2026-01-26,2026,5,NA,Adolfo Pinheiro,11407
2026-01-26,2026,5,NA,Alto da Boa Vista,5309
2026-01-26,2026,5,NA,Borba Gato,11187
2026-01-26,2026,5,NA,Brooklin,16549
2026-01-26,2026,5,NA,Campo Belo,12779
2026-01-26,2026,5,NA,Campo Limpo,33028
2026-01-26,2026,5,NA,Capão Redondo,88649
2026-01-26,2026,5,NA,Chácara Klabin,83477
2026-01-26,2026,5,NA,Eucaliptos,16821
2026-01-26,2026,5,NA,Giovanni Gronchi,20572
2026-01-26,2026,5,NA,Hospital São Paulo,11161
2026-01-26,2026,5,NA,Largo Treze,30141
2026-01-26,2026,5,NA,Moema,19419
2026-01-26,2026,5,NA,Santa Cruz,59561
2026-01-26,2026,5,NA,Santo Amaro,90650
2026-01-26,2026,5,NA,Vila das Belezas,13126
2026-01-27,2026,4,NA,Butantã,32437
2026-01-27,2026,4,NA,Faria Lima,36270
2026-01-27,2026,4,NA,Fradique Coutinho,20272
2026-01-27,2026,4,NA,Higienópolis - Mackenzie,21081
2026-01-27,2026,4,NA,Luz,5836
2026-01-27,2026,4,NA,Oscar Freire,25390
2026-01-27,2026,4,NA,Paulista,22354
2026-01-27,2026,4,NA,Pinheiros,11219
2026-01-27,2026,4,NA,São Paulo - Morumbi,23210
2026-01-27,2026,4,NA,Vila Sônia,49127
2026-01-27,2026,5,NA,AACD-Servidor,12691
2026-01-27,2026,5,NA,Adolfo Pinheiro,11978
2026-01-27,2026,5,NA,Alto da Boa Vista,6549
2026-01-27,2026,5,NA,Borba Gato,12557
2026-01-27,2026,5,NA,Brooklin,18303
2026-01-27,2026,5,NA,Campo Belo,13940
2026-01-27,2026,5,NA,Campo Limpo,34578
2026-01-27,2026,5,NA,Capão Redondo,91060
2026-01-27,2026,5,NA,Chácara Klabin,90444
2026-01-27,2026,5,NA,Eucaliptos,17883
2026-01-27,2026,5,NA,Giovanni Gronchi,21435
2026-01-27,2026,5,NA,Hospital São Paulo,11657
2026-01-27,2026,5,NA,Largo Treze,31806
2026-01-27,2026,5,NA,Moema,21079
2026-01-27,2026,5,NA,Santa Cruz,61855
2026-01-27,2026,5,NA,Santo Amaro,98494
2026-01-27,2026,5,NA,Vila das Belezas,13536
2026-01-28,2026,4,NA,Butantã,33077
2026-01-28,2026,4,NA,Faria Lima,36386
2026-01-28,2026,4,NA,Fradique Coutinho,20679
2026-01-28,2026,4,NA,Higienópolis - Mackenzie,20478
2026-01-28,2026,4,NA,Luz,5795
2026-01-28,2026,4,NA,Oscar Freire,25668
2026-01-28,2026,4,NA,Paulista,21612
2026-01-28,2026,4,NA,Pinheiros,10929
2026-01-28,2026,4,NA,São Paulo - Morumbi,25803
2026-01-28,2026,4,NA,Vila Sônia,49779
2026-01-28,2026,5,NA,AACD-Servidor,12374
2026-01-28,2026,5,NA,Adolfo Pinheiro,12004
2026-01-28,2026,5,NA,Alto da Boa Vista,5691
2026-01-28,2026,5,NA,Borba Gato,12021
2026-01-28,2026,5,NA,Brooklin,18096
2026-01-28,2026,5,NA,Campo Belo,13702
2026-01-28,2026,5,NA,Campo Limpo,34924
2026-01-28,2026,5,NA,Capão Redondo,91608
2026-01-28,2026,5,NA,Chácara Klabin,90360
2026-01-28,2026,5,NA,Eucaliptos,18525
2026-01-28,2026,5,NA,Giovanni Gronchi,21783
2026-01-28,2026,5,NA,Hospital São Paulo,11639
2026-01-28,2026,5,NA,Largo Treze,30804
2026-01-28,2026,5,NA,Moema,20986
2026-01-28,2026,5,NA,Santa Cruz,62090
2026-01-28,2026,5,NA,Santo Amaro,96372
2026-01-28,2026,5,NA,Vila das Belezas,13945
2026-01-29,2026,4,NA,Butantã,32748
2026-01-29,2026,4,NA,Faria Lima,36293
2026-01-29,2026,4,NA,Fradique Coutinho,20444
2026-01-29,2026,4,NA,Higienópolis - Mackenzie,20478
2026-01-29,2026,4,NA,Luz,5772
2026-01-29,2026,4,NA,Oscar Freire,25810
2026-01-29,2026,4,NA,Paulista,21353
2026-01-29,2026,4,NA,Pinheiros,10737
2026-01-29,2026,4,NA,São Paulo - Morumbi,27051
2026-01-29,2026,4,NA,Vila Sônia,49405
2026-01-29,2026,5,NA,AACD-Servidor,12112
2026-01-29,2026,5,NA,Adolfo Pinheiro,11997
2026-01-29,2026,5,NA,Alto da Boa Vista,5824
2026-01-29,2026,5,NA,Borba Gato,11891
2026-01-29,2026,5,NA,Brooklin,17923
2026-01-29,2026,5,NA,Campo Belo,13931
2026-01-29,2026,5,NA,Campo Limpo,34782
2026-01-29,2026,5,NA,Capão Redondo,92571
2026-01-29,2026,5,NA,Chácara Klabin,89703
2026-01-29,2026,5,NA,Eucaliptos,18487
2026-01-29,2026,5,NA,Giovanni Gronchi,21758
2026-01-29,2026,5,NA,Hospital São Paulo,11455
2026-01-29,2026,5,NA,Largo Treze,30552
2026-01-29,2026,5,NA,Moema,21068
2026-01-29,2026,5,NA,Santa Cruz,61567
2026-01-29,2026,5,NA,Santo Amaro,95697
2026-01-29,2026,5,NA,Vila das Belezas,13789
2026-01-30,2026,4,NA,Butantã,31328
2026-01-30,2026,4,NA,Faria Lima,31908
2026-01-30,2026,4,NA,Fradique Coutinho,18045
2026-01-30,2026,4,NA,Higienópolis - Mackenzie,19770
2026-01-30,2026,4,NA,Luz,5767
2026-01-30,2026,4,NA,Oscar Freire,24218
2026-01-30,2026,4,NA,Paulista,19324
2026-01-30,2026,4,NA,Pinheiros,9301
2026-01-30,2026,4,NA,São Paulo - Morumbi,22631
2026-01-30,2026,4,NA,Vila Sônia,48063
2026-01-30,2026,5,NA,AACD-Servidor,11636
2026-01-30,2026,5,NA,Adolfo Pinheiro,11605
2026-01-30,2026,5,NA,Alto da Boa Vista,5359
2026-01-30,2026,5,NA,Borba Gato,9802
2026-01-30,2026,5,NA,Brooklin,16204
2026-01-30,2026,5,NA,Campo Belo,12385
2026-01-30,2026,5,NA,Campo Limpo,34268
2026-01-30,2026,5,NA,Capão Redondo,92527
2026-01-30,2026,5,NA,Chácara Klabin,83565
2026-01-30,2026,5,NA,Eucaliptos,17908
2026-01-30,2026,5,NA,Giovanni Gronchi,21302
2026-01-30,2026,5,NA,Hospital São Paulo,11095
2026-01-30,2026,5,NA,Largo Treze,31237
2026-01-30,2026,5,NA,Moema,19798
2026-01-30,2026,5,NA,Santa Cruz,60217
2026-01-30,2026,5,NA,Santo Amaro,92937
2026-01-30,2026,5,NA,Vila das Belezas,13624
2026-01-31,2026,4,NA,Butantã,19488
2026-01-31,2026,4,NA,Faria Lima,15723
2026-01-31,2026,4,NA,Fradique Coutinho,11667
2026-01-31,2026,4,NA,Higienópolis - Mackenzie,13030
2026-01-31,2026,4,NA,Luz,4091
2026-01-31,2026,4,NA,Oscar Freire,12622
2026-01-31,2026,4,NA,Paulista,8968
2026-01-31,2026,4,NA,Pinheiros,3303
2026-01-31,2026,4,NA,São Paulo - Morumbi,23998
2026-01-31,2026,4,NA,Vila Sônia,29735
2026-01-31,2026,5,NA,AACD-Servidor,5734
2026-01-31,2026,5,NA,Adolfo Pinheiro,7496
2026-01-31,2026,5,NA,Alto da Boa Vista,2568
2026-01-31,2026,5,NA,Borba Gato,3486
2026-01-31,2026,5,NA,Brooklin,7234
2026-01-31,2026,5,NA,Campo Belo,5271
2026-01-31,2026,5,NA,Campo Limpo,22907
2026-01-31,2026,5,NA,Capão Redondo,59241
2026-01-31,2026,5,NA,Chácara Klabin,39923
2026-01-31,2026,5,NA,Eucaliptos,10928
2026-01-31,2026,5,NA,Giovanni Gronchi,13825
2026-01-31,2026,5,NA,Hospital São Paulo,3866
2026-01-31,2026,5,NA,Largo Treze,26457
2026-01-31,2026,5,NA,Moema,9125
2026-01-31,2026,5,NA,Santa Cruz,36917
2026-01-31,2026,5,NA,Santo Amaro,53959
2026-01-31,2026,5,NA,Vila das Belezas,9380
2026-02-01,2026,4,NA,Butantã,10630
2026-02-01,2026,4,NA,Faria Lima,8256
2026-02-01,2026,4,NA,Fradique Coutinho,5788
2026-02-01,2026,4,NA,Higienópolis - Mackenzie,9200
2026-02-01,2026,4,NA,Luz,1917
2026-02-01,2026,4,NA,Oscar Freire,6293
2026-02-01,2026,4,NA,Paulista,5368
2026-02-01,2026,4,NA,Pinheiros,1739
2026-02-01,2026,4,NA,São Paulo - Morumbi,9960
2026-02-01,2026,4,NA,Vila Sônia,15337
2026-02-01,2026,5,NA,AACD-Servidor,3816
2026-02-01,2026,5,NA,Adolfo Pinheiro,2686
2026-02-01,2026,5,NA,Alto da Boa Vista,884
2026-02-01,2026,5,NA,Borba Gato,1270
2026-02-01,2026,5,NA,Brooklin,3588
2026-02-01,2026,5,NA,Campo Belo,2459
2026-02-01,2026,5,NA,Campo Limpo,11314
2026-02-01,2026,5,NA,Capão Redondo,29448
2026-02-01,2026,5,NA,Chácara Klabin,22747
2026-02-01,2026,5,NA,Eucaliptos,5018
2026-02-01,2026,5,NA,Giovanni Gronchi,7420
2026-02-01,2026,5,NA,Hospital São Paulo,1889
2026-02-01,2026,5,NA,Largo Treze,8971
